eventdef,spec,outcome,event,rel,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
scope_ge_1,provyr_baseyr_fe,ln1p_new_applicants,es_p3,3,.027169472,.063342363,.42893052,.6683718,,.9412956336032656,.42138544,3719,233,79,4.33819638026051
scope_ge_1,provyr_baseyr_fe,ln1p_new_applicants,es_p4,4,.099233478,.0682422,1.4541366,.14725991,,.9412956336032656,.42138544,3719,233,79,4.33819638026051
scope_ge_1,province_year_fe,new_applicant_share,es_m4,-4,.00676138,.017950093,.37667656,.70675826,,.1139139425578497,.95190096,3719,233,79,.4555013134560745
scope_ge_1,province_year_fe,new_applicant_share,es_m3,-3,.006557351,.017483832,.37505224,.70796424,,.1139139425578497,.95190096,3719,233,79,.4555013134560745
scope_ge_1,province_year_fe,new_applicant_share,es_m2,-2,-.0013244731,.012064336,-.10978417,.91267544,,.1139139425578497,.95190096,3719,233,79,.4555013134560745
scope_ge_1,province_year_fe,new_applicant_share,es_0,0,.0047378517,.01444054,.3280938,.74313664,,.1139139425578497,.95190096,3719,233,79,.4555013134560745
scope_ge_1,province_year_fe,new_applicant_share,es_p1,1,.017533667,.015407641,1.1379852,.25630051,,.1139139425578497,.95190096,3719,233,79,.4555013134560745
scope_ge_1,province_year_fe,new_applicant_share,es_p2,2,.0397515,.017359139,2.2899466,.022923041,**,.1139139425578497,.95190096,3719,233,79,.4555013134560745
scope_ge_1,province_year_fe,new_applicant_share,es_p3,3,.033643968,.017994028,1.8697295,.062780999,*,.1139139425578497,.95190096,3719,233,79,.4555013134560745
scope_ge_1,province_year_fe,new_applicant_share,es_p4,4,.037244208,.01733637,2.1483278,.032723587,**,.1139139425578497,.95190096,3719,233,79,.4555013134560745
scope_ge_1,provyr_baseyr_fe,new_applicant_share,es_m4,-4,.033963919,.018431049,1.8427557,.066640563,*,1.33381598355187,.26408321,3719,233,79,.4555013134560745
scope_ge_1,provyr_baseyr_fe,new_applicant_share,es_m3,-3,.02156953,.018131588,1.1896106,.2354155,,1.33381598355187,.26408321,3719,233,79,.4555013134560745
scope_ge_1,provyr_baseyr_fe,new_applicant_share,es_m2,-2,.0025206157,.012149162,.2074724,.83582294,,1.33381598355187,.26408321,3719,233,79,.4555013134560745
scope_ge_1,provyr_baseyr_fe,new_applicant_share,es_0,0,-.0012598822,.015017131,-.083896331,.93321121,,1.33381598355187,.26408321,3719,233,79,.4555013134560745
scope_ge_1,provyr_baseyr_fe,new_applicant_share,es_p1,1,.0078550288,.015790533,.49745181,.61934161,,1.33381598355187,.26408321,3719,233,79,.4555013134560745
scope_ge_1,provyr_baseyr_fe,new_applicant_share,es_p2,2,.030294675,.017767711,1.7050411,.089525349,*,1.33381598355187,.26408321,3719,233,79,.4555013134560745
scope_ge_1,provyr_baseyr_fe,new_applicant_share,es_p3,3,.022608262,.018547252,1.2189548,.22409931,,1.33381598355187,.26408321,3719,233,79,.4555013134560745
scope_ge_1,provyr_baseyr_fe,new_applicant_share,es_p4,4,.019324735,.018551564,1.0416769,.29864579,,1.33381598355187,.26408321,3719,233,79,.4555013134560745
scope_ge_1,province_year_fe,hhi,es_m4,-4,-.012177165,.014640726,-.83173227,.40641534,,1.151144311171109,.32924461,3719,233,79,.0659890855742629
scope_ge_1,province_year_fe,hhi,es_m3,-3,-.0096444478,.0081511196,-1.1832054,.23793879,,1.151144311171109,.32924461,3719,233,79,.0659890855742629
scope_ge_1,province_year_fe,hhi,es_m2,-2,.0036764839,.0058574993,.62765419,.53084779,,1.151144311171109,.32924461,3719,233,79,.0659890855742629
scope_ge_1,province_year_fe,hhi,es_0,0,.005744393,.0052340413,1.0975063,.27355793,,1.151144311171109,.32924461,3719,233,79,.0659890855742629
scope_ge_1,province_year_fe,hhi,es_p1,1,.0084619066,.0086114174,.982638,.32680926,,1.151144311171109,.32924461,3719,233,79,.0659890855742629
scope_ge_1,province_year_fe,hhi,es_p2,2,.012205826,.0094914623,1.2859796,.19973217,,1.151144311171109,.32924461,3719,233,79,.0659890855742629
scope_ge_1,province_year_fe,hhi,es_p3,3,.013895981,.012197984,1.1392031,.25579333,,1.151144311171109,.32924461,3719,233,79,.0659890855742629
scope_ge_1,province_year_fe,hhi,es_p4,4,.018700108,.017216863,1.0861506,.2785396,,1.151144311171109,.32924461,3719,233,79,.0659890855742629
scope_ge_1,provyr_baseyr_fe,hhi,es_m4,-4,-.0082556186,.013192242,-.62579346,.53206557,,.9161155061413737,.43379691,3719,233,79,.0659890855742629
scope_ge_1,provyr_baseyr_fe,hhi,es_m3,-3,-.0075124688,.0077840523,-.96511024,.33549452,,.9161155061413737,.43379691,3719,233,79,.0659890855742629
scope_ge_1,provyr_baseyr_fe,hhi,es_m2,-2,.0045507639,.0059739347,.76176995,.446971,,.9161155061413737,.43379691,3719,233,79,.0659890855742629
scope_ge_1,provyr_baseyr_fe,hhi,es_0,0,.0035104209,.0051638195,.67981094,.49730194,,.9161155061413737,.43379691,3719,233,79,.0659890855742629
scope_ge_1,provyr_baseyr_fe,hhi,es_p1,1,.0039574415,.0084297601,.46946079,.63918126,,.9161155061413737,.43379691,3719,233,79,.0659890855742629
scope_ge_1,provyr_baseyr_fe,hhi,es_p2,2,.0070974175,.0095645469,.74205476,.45880473,,.9161155061413737,.43379691,3719,233,79,.0659890855742629
scope_ge_1,provyr_baseyr_fe,hhi,es_p3,3,.008794196,.013177102,.66738462,.50518978,,.9161155061413737,.43379691,3719,233,79,.0659890855742629
scope_ge_1,provyr_baseyr_fe,hhi,es_p4,4,.011194369,.01917346,.58384711,.55989039,,.9161155061413737,.43379691,3719,233,79,.0659890855742629
scope_ge_1,province_year_fe,top10_share,es_m4,-4,-.0075178505,.022346465,-.33642238,.73685646,,.0504942918400191,.98497325,3719,233,79,.4725234794578038
scope_ge_1,province_year_fe,top10_share,es_m3,-3,-.0040462404,.016569203,-.24420248,.80728984,,.0504942918400191,.98497325,3719,233,79,.4725234794578038
scope_ge_1,province_year_fe,top10_share,es_m2,-2,-.00022231901,.013531507,-.01642973,.98690569,,.0504942918400191,.98497325,3719,233,79,.4725234794578038
scope_ge_1,province_year_fe,top10_share,es_0,0,.0054470263,.011193703,.48661524,.62699038,,.0504942918400191,.98497325,3719,233,79,.4725234794578038
scope_ge_1,province_year_fe,top10_share,es_p1,1,.0012224987,.014280402,.085606746,.93185288,,.0504942918400191,.98497325,3719,233,79,.4725234794578038
scope_ge_1,province_year_fe,top10_share,es_p2,2,.0057501928,.018156148,.31670776,.75175017,,.0504942918400191,.98497325,3719,233,79,.4725234794578038
scope_ge_1,province_year_fe,top10_share,es_p3,3,.0046570417,.019804625,.23514922,.81430036,,.0504942918400191,.98497325,3719,233,79,.4725234794578038
scope_ge_1,province_year_fe,top10_share,es_p4,4,.019676803,.021820441,.90176004,.36811957,,.0504942918400191,.98497325,3719,233,79,.4725234794578038
scope_ge_1,provyr_baseyr_fe,top10_share,es_m4,-4,.0068099005,.021242131,.32058463,.74881375,,.0816235745278652,.96997041,3719,233,79,.4725234794578038
scope_ge_1,provyr_baseyr_fe,top10_share,es_m3,-3,-.00036401796,.016533306,-.02201725,.98245311,,.0816235745278652,.96997041,3719,233,79,.4725234794578038
scope_ge_1,provyr_baseyr_fe,top10_share,es_m2,-2,.0011102745,.0133775,.082995661,.93392658,,.0816235745278652,.96997041,3719,233,79,.4725234794578038
scope_ge_1,provyr_baseyr_fe,top10_share,es_0,0,-.0016690919,.011325502,-.14737464,.88296431,,.0816235745278652,.96997041,3719,233,79,.4725234794578038
scope_ge_1,provyr_baseyr_fe,top10_share,es_p1,1,-.0090280129,.014726161,-.61305952,.54043752,,.0816235745278652,.96997041,3719,233,79,.4725234794578038
scope_ge_1,provyr_baseyr_fe,top10_share,es_p2,2,-.0075369538,.018134922,-.41560444,.6780836,,.0816235745278652,.96997041,3719,233,79,.4725234794578038
scope_ge_1,provyr_baseyr_fe,top10_share,es_p3,3,-.015461879,.019619377,-.78809226,.43144724,,.0816235745278652,.96997041,3719,233,79,.4725234794578038
scope_ge_1,provyr_baseyr_fe,top10_share,es_p4,4,-.010477947,.022710139,-.46137753,.64496005,,.0816235745278652,.96997041,3719,233,79,.4725234794578038
scope_ge_1,province_year_fe,base_top_share,es_m4,-4,-.055863615,.024850439,-2.247993,.025516639,**,2.817463115324989,.039843544,3719,233,79,.1930823432292725
scope_ge_1,province_year_fe,base_top_share,es_m3,-3,-.015446045,.016160637,-.95578188,.34017733,,2.817463115324989,.039843544,3719,233,79,.1930823432292725
scope_ge_1,province_year_fe,base_top_share,es_m2,-2,.01130069,.012865195,.87839246,.38063958,,2.817463115324989,.039843544,3719,233,79,.1930823432292725
scope_ge_1,province_year_fe,base_top_share,es_0,0,.0037050904,.010884549,.34039906,.73386407,,2.817463115324989,.039843544,3719,233,79,.1930823432292725
scope_ge_1,province_year_fe,base_top_share,es_p1,1,-.0076238606,.01554729,-.49036589,.62433845,,2.817463115324989,.039843544,3719,233,79,.1930823432292725
scope_ge_1,province_year_fe,base_top_share,es_p2,2,-.015294161,.017601103,-.86893201,.38578236,,2.817463115324989,.039843544,3719,233,79,.1930823432292725
scope_ge_1,province_year_fe,base_top_share,es_p3,3,-.011933288,.020562703,-.58033651,.56225097,,2.817463115324989,.039843544,3719,233,79,.1930823432292725
scope_ge_1,province_year_fe,base_top_share,es_p4,4,-.011591006,.023853384,-.4859271,.62747747,,2.817463115324989,.039843544,3719,233,79,.1930823432292725
scope_ge_1,provyr_baseyr_fe,base_top_share,es_m4,-4,-.023256995,.022891281,-1.0159761,.31069911,,1.136266773438012,.33514008,3719,233,79,.1930823432292725
scope_ge_1,provyr_baseyr_fe,base_top_share,es_m3,-3,-.0082696732,.01684794,-.49084181,.62400228,,1.136266773438012,.33514008,3719,233,79,.1930823432292725
scope_ge_1,provyr_baseyr_fe,base_top_share,es_m2,-2,.010848724,.012871801,.84282875,.40019229,,1.136266773438012,.33514008,3719,233,79,.1930823432292725
scope_ge_1,provyr_baseyr_fe,base_top_share,es_0,0,.0041785259,.011272668,.37067765,.71121585,,1.136266773438012,.33514008,3719,233,79,.1930823432292725
scope_ge_1,provyr_baseyr_fe,base_top_share,es_p1,1,-.0082757659,.016345248,-.50631022,.61311966,,1.136266773438012,.33514008,3719,233,79,.1930823432292725
scope_ge_1,provyr_baseyr_fe,base_top_share,es_p2,2,-.020097394,.018529033,-1.0846434,.27920547,,1.136266773438012,.33514008,3719,233,79,.1930823432292725
scope_ge_1,provyr_baseyr_fe,base_top_share,es_p3,3,-.016739473,.022561152,-.74196011,.45886198,,1.136266773438012,.33514008,3719,233,79,.1930823432292725
scope_ge_1,provyr_baseyr_fe,base_top_share,es_p4,4,-.016951313,.028886996,-.58681464,.55789876,,1.136266773438012,.33514008,3719,233,79,.1930823432292725
scope_ge_1,province_year_fe,base_mid_inc_share,es_m4,-4,.0051537482,.015539166,.33166182,.74044406,,.3745907713099745,.77141154,3719,233,79,.3825758892680844
scope_ge_1,province_year_fe,base_mid_inc_share,es_m3,-3,-.0030744211,.015255831,-.20152432,.84046519,,.3745907713099745,.77141154,3719,233,79,.3825758892680844
scope_ge_1,province_year_fe,base_mid_inc_share,es_m2,-2,-.007710821,.011948821,-.64532065,.51935709,,.3745907713099745,.77141154,3719,233,79,.3825758892680844
scope_ge_1,province_year_fe,base_mid_inc_share,es_0,0,-.0071389838,.014061766,-.50768757,.61215478,,.3745907713099745,.77141154,3719,233,79,.3825758892680844
scope_ge_1,province_year_fe,base_mid_inc_share,es_p1,1,-.0077162562,.015817987,-.48781532,.62614131,,.3745907713099745,.77141154,3719,233,79,.3825758892680844
scope_ge_1,province_year_fe,base_mid_inc_share,es_p2,2,-.021694839,.019480862,-1.1136489,.26658231,,.3745907713099745,.77141154,3719,233,79,.3825758892680844
scope_ge_1,province_year_fe,base_mid_inc_share,es_p3,3,-.018480862,.020109678,-.91900331,.35904834,,.3745907713099745,.77141154,3719,233,79,.3825758892680844
scope_ge_1,province_year_fe,base_mid_inc_share,es_p4,4,-.020734135,.022007147,-.94215459,.34709352,,.3745907713099745,.77141154,3719,233,79,.3825758892680844
scope_ge_1,provyr_baseyr_fe,base_mid_inc_share,es_m4,-4,-.010297022,.014498076,-.71023369,.47827253,,.3193899497384911,.81135201,3719,233,79,.3825758892680844
scope_ge_1,provyr_baseyr_fe,base_mid_inc_share,es_m3,-3,-.014235058,.015814856,-.90010673,.36899683,,.3193899497384911,.81135201,3719,233,79,.3825758892680844
scope_ge_1,provyr_baseyr_fe,base_mid_inc_share,es_m2,-2,-.010472384,.012489814,-.83847398,.40262762,,.3193899497384911,.81135201,3719,233,79,.3825758892680844
scope_ge_1,provyr_baseyr_fe,base_mid_inc_share,es_0,0,-.0032784119,.014614668,-.22432339,.82270312,,.3193899497384911,.81135201,3719,233,79,.3825758892680844
scope_ge_1,provyr_baseyr_fe,base_mid_inc_share,es_p1,1,-.000067297464,.016832763,-.0039980048,.99681348,,.3193899497384911,.81135201,3719,233,79,.3825758892680844
scope_ge_1,provyr_baseyr_fe,base_mid_inc_share,es_p2,2,-.010787453,.020464949,-.52711844,.59861505,,.3193899497384911,.81135201,3719,233,79,.3825758892680844
scope_ge_1,provyr_baseyr_fe,base_mid_inc_share,es_p3,3,-.0065201838,.02200076,-.29636177,.76721895,,.3193899497384911,.81135201,3719,233,79,.3825758892680844
scope_ge_1,provyr_baseyr_fe,base_mid_inc_share,es_p4,4,-.0030833338,.026036682,-.11842269,.90583521,,.3193899497384911,.81135201,3719,233,79,.3825758892680844
scope_ge_2,province_year_fe,ln1p_new_applicants,es_m4,-4,.092511758,.050544415,1.8303062,.068290368,*,1.420322692697591,.23709501,4391,275,66,4.477666743832106
scope_ge_2,province_year_fe,ln1p_new_applicants,es_m3,-3,.010928361,.052245304,.20917404,.83446783,,1.420322692697591,.23709501,4391,275,66,4.477666743832106
scope_ge_2,province_year_fe,ln1p_new_applicants,es_m2,-2,.0053434051,.035292737,.1514024,.87976968,,1.420322692697591,.23709501,4391,275,66,4.477666743832106
scope_ge_2,province_year_fe,ln1p_new_applicants,es_0,0,.042321734,.043414406,.97483152,.33050367,,1.420322692697591,.23709501,4391,275,66,4.477666743832106
scope_ge_2,province_year_fe,ln1p_new_applicants,es_p1,1,.065143883,.049028486,1.3286946,.18505423,,1.420322692697591,.23709501,4391,275,66,4.477666743832106
scope_ge_2,province_year_fe,ln1p_new_applicants,es_p2,2,.063142575,.052303873,1.2072256,.22838637,,1.420322692697591,.23709501,4391,275,66,4.477666743832106
scope_ge_2,province_year_fe,ln1p_new_applicants,es_p3,3,.010565012,.059945919,.17624238,.86023372,,1.420322692697591,.23709501,4391,275,66,4.477666743832106
scope_ge_2,province_year_fe,ln1p_new_applicants,es_p4,4,.061337736,.056024659,1.0948346,.27455056,,1.420322692697591,.23709501,4391,275,66,4.477666743832106
scope_ge_2,provyr_baseyr_fe,ln1p_new_applicants,es_m4,-4,.0022778928,.055609632,.040962201,.96735585,,.1119945519200111,.95304537,4391,275,66,4.477666743832106
scope_ge_2,provyr_baseyr_fe,ln1p_new_applicants,es_m3,-3,-.023618715,.054355264,-.43452489,.6642493,,.1119945519200111,.95304537,4391,275,66,4.477666743832106
scope_ge_2,provyr_baseyr_fe,ln1p_new_applicants,es_m2,-2,-.012196019,.037902899,-.32177007,.74787223,,.1119945519200111,.95304537,4391,275,66,4.477666743832106
scope_ge_2,provyr_baseyr_fe,ln1p_new_applicants,es_0,0,.053080674,.043063279,1.2326204,.21877402,,.1119945519200111,.95304537,4391,275,66,4.477666743832106
scope_ge_2,provyr_baseyr_fe,ln1p_new_applicants,es_p1,1,.087086849,.04915119,1.7718157,.077536538,*,.1119945519200111,.95304537,4391,275,66,4.477666743832106
scope_ge_2,provyr_baseyr_fe,ln1p_new_applicants,es_p2,2,.085243568,.053859856,1.582692,.11464521,,.1119945519200111,.95304537,4391,275,66,4.477666743832106
scope_ge_2,provyr_baseyr_fe,ln1p_new_applicants,es_p3,3,.046071239,.06186495,.74470669,.45708731,,.1119945519200111,.95304537,4391,275,66,4.477666743832106
scope_ge_2,provyr_baseyr_fe,ln1p_new_applicants,es_p4,4,.12136117,.057231463,2.1205325,.034859609,**,.1119945519200111,.95304537,4391,275,66,4.477666743832106
scope_ge_2,province_year_fe,new_applicant_share,es_m4,-4,-.026234496,.017246222,-1.5211736,.12936944,,1.12784728797611,.33816189,4391,275,66,.4446461787303855
scope_ge_2,province_year_fe,new_applicant_share,es_m3,-3,-.024192885,.017451962,-1.3862557,.16679582,,1.12784728797611,.33816189,4391,275,66,.4446461787303855
scope_ge_2,province_year_fe,new_applicant_share,es_m2,-2,-.0080185467,.013130962,-.61065954,.54193121,,1.12784728797611,.33816189,4391,275,66,.4446461787303855
scope_ge_2,province_year_fe,new_applicant_share,es_0,0,.0042098388,.013641522,.30860478,.75785667,,1.12784728797611,.33816189,4391,275,66,.4446461787303855
scope_ge_2,province_year_fe,new_applicant_share,es_p1,1,.036316194,.017381588,2.0893486,.03759877,**,1.12784728797611,.33816189,4391,275,66,.4446461787303855
scope_ge_2,province_year_fe,new_applicant_share,es_p2,2,.033559661,.018314367,1.8324229,.067973651,*,1.12784728797611,.33816189,4391,275,66,.4446461787303855
scope_ge_2,province_year_fe,new_applicant_share,es_p3,3,.024409274,.018004583,1.3557255,.17630285,,1.12784728797611,.33816189,4391,275,66,.4446461787303855
scope_ge_2,province_year_fe,new_applicant_share,es_p4,4,.024415977,.015117554,1.6150746,.10744542,,1.12784728797611,.33816189,4391,275,66,.4446461787303855
scope_ge_2,provyr_baseyr_fe,new_applicant_share,es_m4,-4,-.0076730847,.01750868,-.43824461,.66155428,,.3828751504156108,.76542592,4391,275,66,.4446461787303855
scope_ge_2,provyr_baseyr_fe,new_applicant_share,es_m3,-3,-.017498489,.018463055,-.94775707,.34408826,,.3828751504156108,.76542592,4391,275,66,.4446461787303855
scope_ge_2,provyr_baseyr_fe,new_applicant_share,es_m2,-2,-.0038971952,.013859834,-.28118628,.77877975,,.3828751504156108,.76542592,4391,275,66,.4446461787303855
scope_ge_2,provyr_baseyr_fe,new_applicant_share,es_0,0,.0040862556,.014892697,.27437982,.7839995,,.3828751504156108,.76542592,4391,275,66,.4446461787303855
scope_ge_2,provyr_baseyr_fe,new_applicant_share,es_p1,1,.040471155,.018885598,2.1429641,.032996818,**,.3828751504156108,.76542592,4391,275,66,.4446461787303855
scope_ge_2,provyr_baseyr_fe,new_applicant_share,es_p2,2,.033002626,.018998697,1.7370995,.083493367,*,.3828751504156108,.76542592,4391,275,66,.4446461787303855
scope_ge_2,provyr_baseyr_fe,new_applicant_share,es_p3,3,.023309557,.019179342,1.2153471,.22527991,,.3828751504156108,.76542592,4391,275,66,.4446461787303855
scope_ge_2,provyr_baseyr_fe,new_applicant_share,es_p4,4,.013351627,.016020888,.83338869,.40535143,,.3828751504156108,.76542592,4391,275,66,.4446461787303855
scope_ge_2,province_year_fe,hhi,es_m4,-4,-.0083245561,.00916804,-.90799737,.36467752,,.4463211816917281,.72009802,4391,275,66,.0624419009083959
scope_ge_2,province_year_fe,hhi,es_m3,-3,-.0034629924,.0074504772,-.4648014,.64244282,,.4463211816917281,.72009802,4391,275,66,.0624419009083959
scope_ge_2,province_year_fe,hhi,es_m2,-2,-.0045784027,.0053309756,-.85883015,.39118493,,.4463211816917281,.72009802,4391,275,66,.0624419009083959
scope_ge_2,province_year_fe,hhi,es_0,0,.0058979858,.0038677547,1.524912,.12843442,,.4463211816917281,.72009802,4391,275,66,.0624419009083959
scope_ge_2,province_year_fe,hhi,es_p1,1,.0090392707,.0047819996,1.8902701,.059777085,*,.4463211816917281,.72009802,4391,275,66,.0624419009083959
scope_ge_2,province_year_fe,hhi,es_p2,2,.010051924,.0055141156,1.822944,.069401525,*,.4463211816917281,.72009802,4391,275,66,.0624419009083959
scope_ge_2,province_year_fe,hhi,es_p3,3,.011702859,.0061149406,1.9138139,.056685701,*,.4463211816917281,.72009802,4391,275,66,.0624419009083959
scope_ge_2,province_year_fe,hhi,es_p4,4,.016891183,.0079567498,2.1228747,.034660976,**,.4463211816917281,.72009802,4391,275,66,.0624419009083959
scope_ge_2,provyr_baseyr_fe,hhi,es_m4,-4,.0017364871,.0094056083,.18462251,.85366172,,.4213590820190869,.73782587,4391,275,66,.0624419009083959
scope_ge_2,provyr_baseyr_fe,hhi,es_m3,-3,.00046664008,.0074953451,.062257316,.95040333,,.4213590820190869,.73782587,4391,275,66,.0624419009083959
scope_ge_2,provyr_baseyr_fe,hhi,es_m2,-2,-.0039579147,.0054569314,-.72530043,.46888673,,.4213590820190869,.73782587,4391,275,66,.0624419009083959
scope_ge_2,provyr_baseyr_fe,hhi,es_0,0,.0050723613,.0038737641,1.3094141,.19149104,,.4213590820190869,.73782587,4391,275,66,.0624419009083959
scope_ge_2,provyr_baseyr_fe,hhi,es_p1,1,.0051211179,.0052142134,.98214585,.3268944,,.4213590820190869,.73782587,4391,275,66,.0624419009083959
scope_ge_2,provyr_baseyr_fe,hhi,es_p2,2,.0067116618,.00558089,1.2026149,.23016357,,.4213590820190869,.73782587,4391,275,66,.0624419009083959
scope_ge_2,provyr_baseyr_fe,hhi,es_p3,3,.0084140645,.0066096084,1.273005,.2040953,,.4213590820190869,.73782587,4391,275,66,.0624419009083959
scope_ge_2,provyr_baseyr_fe,hhi,es_p4,4,.011543361,.0089221336,1.2937894,.19682771,,.4213590820190869,.73782587,4391,275,66,.0624419009083959
scope_ge_2,province_year_fe,top10_share,es_m4,-4,-.034171045,.016809979,-2.0327833,.043038469,**,1.863256264416757,.13605513,4391,275,66,.4602449184355901
scope_ge_2,province_year_fe,top10_share,es_m3,-3,-.0011602195,.013111063,-.088491641,.92955059,,1.863256264416757,.13605513,4391,275,66,.4602449184355901
scope_ge_2,province_year_fe,top10_share,es_m2,-2,.0038910606,.012070289,.3223668,.74742067,,1.863256264416757,.13605513,4391,275,66,.4602449184355901
scope_ge_2,province_year_fe,top10_share,es_0,0,.0028020989,.013320806,.21035506,.83354694,,1.863256264416757,.13605513,4391,275,66,.4602449184355901
scope_ge_2,province_year_fe,top10_share,es_p1,1,.0079356916,.015689636,.50579196,.61340934,,1.863256264416757,.13605513,4391,275,66,.4602449184355901
scope_ge_2,province_year_fe,top10_share,es_p2,2,.011965461,.017852038,.67025745,.50325823,,1.863256264416757,.13605513,4391,275,66,.4602449184355901
scope_ge_2,province_year_fe,top10_share,es_p3,3,.027554752,.017827047,1.5456712,.12333816,,1.863256264416757,.13605513,4391,275,66,.4602449184355901
scope_ge_2,province_year_fe,top10_share,es_p4,4,.052448124,.017372003,3.0191178,.002774033,***,1.863256264416757,.13605513,4391,275,66,.4602449184355901
scope_ge_2,provyr_baseyr_fe,top10_share,es_m4,-4,-.0044578705,.016697105,-.26698464,.78968179,,.4974855776757803,.68432194,4391,275,66,.4602449184355901
scope_ge_2,provyr_baseyr_fe,top10_share,es_m3,-3,.010612438,.013021037,.81502259,.41576725,,.4974855776757803,.68432194,4391,275,66,.4602449184355901
scope_ge_2,provyr_baseyr_fe,top10_share,es_m2,-2,.0052693482,.012592955,.41843623,.67595601,,.4974855776757803,.68432194,4391,275,66,.4602449184355901
scope_ge_2,provyr_baseyr_fe,top10_share,es_0,0,-.001613263,.013421934,-.12019601,.90441597,,.4974855776757803,.68432194,4391,275,66,.4602449184355901
scope_ge_2,provyr_baseyr_fe,top10_share,es_p1,1,-.0034539434,.015001336,-.23024239,.81807524,,.4974855776757803,.68432194,4391,275,66,.4602449184355901
scope_ge_2,provyr_baseyr_fe,top10_share,es_p2,2,-.0022028708,.015841216,-.13905945,.88950533,,.4974855776757803,.68432194,4391,275,66,.4602449184355901
scope_ge_2,provyr_baseyr_fe,top10_share,es_p3,3,.010627366,.015453445,.687702,.49222216,,.4974855776757803,.68432194,4391,275,66,.4602449184355901
scope_ge_2,provyr_baseyr_fe,top10_share,es_p4,4,.02628712,.018066235,1.4550414,.14680248,,.4974855776757803,.68432194,4391,275,66,.4602449184355901
scope_ge_2,province_year_fe,base_top_share,es_m4,-4,-.07256455,.019472992,-3.7264202,.00023588428,***,7.170896606801638,.00011878742,4391,275,66,.1939310719051284
scope_ge_2,province_year_fe,base_top_share,es_m3,-3,-.0043399772,.014838779,-.29247534,.77014458,,7.170896606801638,.00011878742,4391,275,66,.1939310719051284
scope_ge_2,province_year_fe,base_top_share,es_m2,-2,.00099451619,.012571742,.079107262,.93700504,,7.170896606801638,.00011878742,4391,275,66,.1939310719051284
scope_ge_2,province_year_fe,base_top_share,es_0,0,.0045355647,.0080955271,.56025565,.57576287,,7.170896606801638,.00011878742,4391,275,66,.1939310719051284
scope_ge_2,province_year_fe,base_top_share,es_p1,1,-.0041188914,.010400511,-.39602777,.69239277,,7.170896606801638,.00011878742,4391,275,66,.1939310719051284
scope_ge_2,province_year_fe,base_top_share,es_p2,2,.00019649873,.013371949,.014694846,.98828632,,7.170896606801638,.00011878742,4391,275,66,.1939310719051284
scope_ge_2,province_year_fe,base_top_share,es_p3,3,-.0022979637,.013974463,-.16444021,.86950582,,7.170896606801638,.00011878742,4391,275,66,.1939310719051284
scope_ge_2,province_year_fe,base_top_share,es_p4,4,.0015525956,.016744919,.092720404,.92619342,,7.170896606801638,.00011878742,4391,275,66,.1939310719051284
scope_ge_2,provyr_baseyr_fe,base_top_share,es_m4,-4,-.023615774,.019052057,-1.2395393,.21620646,,1.375073744315951,.25066614,4391,275,66,.1939310719051284
scope_ge_2,provyr_baseyr_fe,base_top_share,es_m3,-3,.0056072008,.013885859,.40380651,.68667001,,1.375073744315951,.25066614,4391,275,66,.1939310719051284
scope_ge_2,provyr_baseyr_fe,base_top_share,es_m2,-2,-.00096929586,.012590504,-.076986261,.93869066,,1.375073744315951,.25066614,4391,275,66,.1939310719051284
scope_ge_2,provyr_baseyr_fe,base_top_share,es_0,0,.0012802297,.008564325,.14948401,.88128167,,1.375073744315951,.25066614,4391,275,66,.1939310719051284
scope_ge_2,provyr_baseyr_fe,base_top_share,es_p1,1,-.010946867,.010972288,-.99768311,.31931329,,1.375073744315951,.25066614,4391,275,66,.1939310719051284
scope_ge_2,provyr_baseyr_fe,base_top_share,es_p2,2,-.0059299963,.013853261,-.42805779,.66894531,,1.375073744315951,.25066614,4391,275,66,.1939310719051284
scope_ge_2,provyr_baseyr_fe,base_top_share,es_p3,3,-.011616954,.014600405,-.79565966,.42691863,,1.375073744315951,.25066614,4391,275,66,.1939310719051284
scope_ge_2,provyr_baseyr_fe,base_top_share,es_p4,4,-.0072338968,.018320438,-.39485392,.69325787,,1.375073744315951,.25066614,4391,275,66,.1939310719051284
scope_ge_2,province_year_fe,base_mid_inc_share,es_m4,-4,.036067076,.013840265,2.6059527,.0096629774,***,2.607315478441854,.05201795,4391,275,66,.3902460174134659
scope_ge_2,province_year_fe,base_mid_inc_share,es_m3,-3,.017967176,.013892571,1.2932938,.19699872,,2.607315478441854,.05201795,4391,275,66,.3902460174134659
scope_ge_2,province_year_fe,base_mid_inc_share,es_m2,-2,.0062028379,.01132184,.54786485,.58423072,,2.607315478441854,.05201795,4391,275,66,.3902460174134659
scope_ge_2,province_year_fe,base_mid_inc_share,es_0,0,-.0074597714,.013534556,-.55116481,.58196986,,2.607315478441854,.05201795,4391,275,66,.3902460174134659
scope_ge_2,province_year_fe,base_mid_inc_share,es_p1,1,-.03010026,.016865598,-1.7847134,.075414091,*,2.607315478441854,.05201795,4391,275,66,.3902460174134659
scope_ge_2,province_year_fe,base_mid_inc_share,es_p2,2,-.031397965,.01736524,-1.8080927,.071688451,*,2.607315478441854,.05201795,4391,275,66,.3902460174134659
