eventdef,spec,outcome,event,rel,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
scope_ge_2,provyr_baseyr_fe,firm_new_share_firm,es_m2,-2,-.028792588,.019471478,-1.4787059,.14036761,,.8576398187071316,.46355635,4391,275,66,.4281404570207997
scope_ge_2,provyr_baseyr_fe,firm_new_share_firm,es_0,0,-.01265948,.019083487,-.66337353,.50764912,,.8576398187071316,.46355635,4391,275,66,.4281404570207997
scope_ge_2,provyr_baseyr_fe,firm_new_share_firm,es_p1,1,.013721356,.021210803,.64690417,.5182355,,.8576398187071316,.46355635,4391,275,66,.4281404570207997
scope_ge_2,provyr_baseyr_fe,firm_new_share_firm,es_p2,2,.010693207,.018133692,.58968729,.55588627,,.8576398187071316,.46355635,4391,275,66,.4281404570207997
scope_ge_2,provyr_baseyr_fe,firm_new_share_firm,es_p3,3,-.0048135011,.019124819,-.25168872,.80147034,,.8576398187071316,.46355635,4391,275,66,.4281404570207997
scope_ge_2,provyr_baseyr_fe,firm_new_share_firm,es_p4,4,-.0055696121,.018577022,-.29981187,.764548,,.8576398187071316,.46355635,4391,275,66,.4281404570207997
scope_ge_2,province_year_fe,ln1p_new_firm_patents,es_m4,-4,.0242876,.084436394,.28764373,.77383691,,1.923426096965896,.12601584,4391,275,66,4.428534761945363
scope_ge_2,province_year_fe,ln1p_new_firm_patents,es_m3,-3,-.10106307,.10313014,-.97995669,.32797194,,1.923426096965896,.12601584,4391,275,66,4.428534761945363
scope_ge_2,province_year_fe,ln1p_new_firm_patents,es_m2,-2,-.13913415,.074763566,-1.8609886,.063816756,*,1.923426096965896,.12601584,4391,275,66,4.428534761945363
scope_ge_2,province_year_fe,ln1p_new_firm_patents,es_0,0,-.041656204,.064530693,-.6455254,.51912695,,1.923426096965896,.12601584,4391,275,66,4.428534761945363
scope_ge_2,province_year_fe,ln1p_new_firm_patents,es_p1,1,.027830826,.084284924,.33019933,.74150169,,1.923426096965896,.12601584,4391,275,66,4.428534761945363
scope_ge_2,province_year_fe,ln1p_new_firm_patents,es_p2,2,.019683117,.085387722,.23051462,.81786394,,1.923426096965896,.12601584,4391,275,66,4.428534761945363
scope_ge_2,province_year_fe,ln1p_new_firm_patents,es_p3,3,-.11061624,.091149665,-1.2135671,.22595814,,1.923426096965896,.12601584,4391,275,66,4.428534761945363
scope_ge_2,province_year_fe,ln1p_new_firm_patents,es_p4,4,-.079949193,.085485436,-.93523753,.35048941,,1.923426096965896,.12601584,4391,275,66,4.428534761945363
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_patents,es_m4,-4,-.026455456,.090750955,-.29151711,.77087641,,.9815385326844545,.401876,4391,275,66,4.428534761945363
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_patents,es_m3,-3,-.096129797,.10706685,-.89784831,.37005466,,.9815385326844545,.401876,4391,275,66,4.428534761945363
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_patents,es_m2,-2,-.11840343,.075364821,-1.5710703,.11732034,,.9815385326844545,.401876,4391,275,66,4.428534761945363
