block,variant,applicant_sample,city_sample,spec,outcome,coef,se,t,p,sig,N,N_city,mean_diff_y,policy_controls
ddd_robustness,no_h04,no_individual,min50,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.0007238248709501055,0.019248920962703413,-0.03760339981407706,0.9700038971811293,,3574,288,-0.04327153052760779,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual,min50,diff_city_year_fe,field_new_share_total_field,0.04772460962061437,0.01919479843833822,2.486330334435442,0.012906809765071539,**,3574,288,0.14851881375665807,
ddd_robustness,no_h04,no_individual,min50,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.02159480305839756,0.023986079024984914,0.9003056746333363,0.36795760204758426,,3574,288,0.14851881375665807,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_oneshot,all,diff_city_year_fe,ln1p_city_new_applicants_field,0.35550341597029944,0.047378453218378844,7.503482951030451,6.214406934223873e-14,***,4647,291,-2.486714019049845,
ddd_robustness,no_h04,no_oneshot,all,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.15457285588099698,0.047303963757184785,3.26765124111866,0.0010844390783479089,***,4647,291,-2.486714019049845,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_oneshot,all,diff_city_year_fe,ln1p_city_new_patents_field,0.45592243958051654,0.06307411399504252,7.228360585712721,4.888593183298678e-13,***,4647,291,-3.123568061799162,
ddd_robustness,no_h04,no_oneshot,all,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.16538195996234034,0.06196290943228544,2.6690476847778384,0.007606665008355635,***,4647,291,-3.123568061799162,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_oneshot,all,diff_city_year_fe,city_new_share_total_field,0.001937837335426346,0.014377781918643617,0.1347799922402189,0.8927858253585385,,3849,291,-0.05063297732885425,
ddd_robustness,no_h04,no_oneshot,all,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.0010278893727596466,0.017297320515528902,0.05942477459655356,0.9526137806498146,,3849,291,-0.05063297732885425,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_oneshot,all,diff_city_year_fe,field_new_share_total_field,0.020199896419999246,0.016852586407346423,1.1986229253922505,0.2306745997787274,,3849,291,0.14411043591095576,
ddd_robustness,no_h04,no_oneshot,all,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.019226193202751124,0.019321522516477285,0.995066159323373,0.3197040880864024,,3849,291,0.14411043591095576,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_oneshot,min20,diff_city_year_fe,ln1p_city_new_applicants_field,0.3004842723046096,0.047578047221162094,6.315607509232916,2.6910223117681485e-10,***,4453,291,-2.550961044330343,
ddd_robustness,no_h04,no_oneshot,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.12653285473031675,0.04598986255115264,2.751320567431126,0.00593555270956615,***,4453,291,-2.550961044330343,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_oneshot,min20,diff_city_year_fe,ln1p_city_new_patents_field,0.3801810142679864,0.06340829419958656,5.995761580832201,2.025339886575196e-09,***,4453,291,-3.203811130045447,
ddd_robustness,no_h04,no_oneshot,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.12757663421999366,0.05996345443892461,2.1275731262270092,0.03337249233839711,**,4453,291,-3.203811130045447,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_oneshot,min20,diff_city_year_fe,city_new_share_total_field,0.004891102861545623,0.014374383409532539,0.3402652289281522,0.7336567998402593,,3831,291,-0.05036594636305686,
ddd_robustness,no_h04,no_oneshot,min20,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.003091741518444629,0.017309330481605576,0.1786170482867715,0.8582384071703049,,3831,291,-0.05036594636305686,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_oneshot,min20,diff_city_year_fe,field_new_share_total_field,0.025812219475364384,0.01667240976857991,1.5481996804090645,0.12157422834071599,,3831,291,0.14450938581131767,
ddd_robustness,no_h04,no_oneshot,min20,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.021977648832946263,0.019275519643842207,1.140184505478029,0.2542094413527544,,3831,291,0.14450938581131767,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_oneshot,min50,diff_city_year_fe,ln1p_city_new_applicants_field,0.2400741056390922,0.0457061792133352,5.252552494456775,1.5000569127810685e-07,***,4157,289,-2.606150353771199,
ddd_robustness,no_h04,no_oneshot,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.09760775643031522,0.045185842680050374,2.160140226252972,0.030761815776911037,**,4157,289,-2.606150353771199,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_oneshot,min50,diff_city_year_fe,ln1p_city_new_patents_field,0.3051812177742306,0.061240708014370565,4.983306491208718,6.250682230703233e-07,***,4157,289,-3.267980431690909,
ddd_robustness,no_h04,no_oneshot,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.09482259382385899,0.05919487223666738,1.601871754106474,0.10918397173653241,,4157,289,-3.267980431690909,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_oneshot,min50,diff_city_year_fe,city_new_share_total_field,0.00484056931407514,0.014457989381233143,0.33480238409625124,0.7377741619589696,,3755,288,-0.051101200349378546,
ddd_robustness,no_h04,no_oneshot,min50,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.0028514063317500193,0.017141025679234288,0.1663498080633758,0.8678816708754997,,3755,288,-0.051101200349378546,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_oneshot,min50,diff_city_year_fe,field_new_share_total_field,0.033200477630501365,0.016781367873427558,1.978413075794175,0.04788212582279238,**,3755,288,0.14350934415244934,
ddd_robustness,no_h04,no_oneshot,min50,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.026635732554639566,0.019273154432795394,1.382012096022846,0.16696798708537464,,3755,288,0.14350934415244934,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual_no_oneshot,all,diff_city_year_fe,ln1p_city_new_applicants_field,0.43553518473669156,0.04967784421974153,8.767191724547777,1.831777154499432e-18,***,4647,291,-2.241542696649146,
ddd_robustness,no_h04,no_individual_no_oneshot,all,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.19518585994085683,0.047327363748987133,4.12416505969095,3.720820048236756e-05,***,4647,291,-2.241542696649146,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual_no_oneshot,all,diff_city_year_fe,ln1p_city_new_patents_field,0.5384780431722588,0.0667010042881261,8.073012526861111,6.858456771980431e-16,***,4647,291,-2.877662547166708,
ddd_robustness,no_h04,no_individual_no_oneshot,all,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.19655492000765595,0.06237802432960472,3.151028300753197,0.0016269672477265086,***,4647,291,-2.877662547166708,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual_no_oneshot,all,diff_city_year_fe,city_new_share_total_field,0.0009023099594676759,0.015648629379720575,0.057660638358334466,0.9540189475431701,,3573,291,-0.04436274499903802,
ddd_robustness,no_h04,no_individual_no_oneshot,all,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.002703787792207221,0.019375001417075276,-0.13955032745568527,0.8890152894027451,,3573,291,-0.04436274499903802,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual_no_oneshot,all,diff_city_year_fe,field_new_share_total_field,0.04613681752662813,0.02063158424765639,2.2362227239950787,0.025337185409185576,**,3573,291,0.15972669445548884,
ddd_robustness,no_h04,no_individual_no_oneshot,all,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.019773777969207987,0.025558057554322212,0.773680782554775,0.4391195871851392,,3573,291,0.15972669445548884,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual_no_oneshot,min20,diff_city_year_fe,ln1p_city_new_applicants_field,0.3853186383207971,0.04891229834407937,7.877745502986333,3.3334078933450777e-15,***,4453,291,-2.312858418723073,
ddd_robustness,no_h04,no_individual_no_oneshot,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.16957649322100102,0.04644730288194351,3.6509438158770733,0.00026127839689891124,***,4453,291,-2.312858418723073,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual_no_oneshot,min20,diff_city_year_fe,ln1p_city_new_patents_field,0.46617602442757866,0.06562128343301031,7.104036983724585,1.2116440944423389e-12,***,4453,291,-2.968287347461956,
ddd_robustness,no_h04,no_individual_no_oneshot,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.16145030440439198,0.06069826424011402,2.6598833825909205,0.007816771124781453,***,4453,291,-2.968287347461956,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual_no_oneshot,min20,diff_city_year_fe,city_new_share_total_field,-0.0005223809225935573,0.015662825819092063,-0.03335163964837084,0.973394174156509,,3567,291,-0.045200312994951336,
ddd_robustness,no_h04,no_individual_no_oneshot,min20,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.003563820928380477,0.019378257840655985,-0.18390822114584043,0.8540854552745318,,3567,291,-0.045200312994951336,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual_no_oneshot,min20,diff_city_year_fe,field_new_share_total_field,0.04642283774308088,0.02067196450088366,2.24569066675286,0.02472382841492453,**,3567,291,0.15923242240483124,
ddd_robustness,no_h04,no_individual_no_oneshot,min20,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.019983631029007944,0.025567654393471154,0.7815981365154434,0.43445078239859863,,3567,291,0.15923242240483124,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual_no_oneshot,min50,diff_city_year_fe,ln1p_city_new_applicants_field,0.33342560969137247,0.046704701024314524,7.139016038616556,9.400136702522879e-13,***,4157,289,-2.3842962510245775,
ddd_robustness,no_h04,no_individual_no_oneshot,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.1472631348116377,0.0452029991589549,3.2578177897840717,0.0011227247034941664,***,4157,289,-2.3842962510245775,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual_no_oneshot,min50,diff_city_year_fe,ln1p_city_new_patents_field,0.39378652657820234,0.06349654316023529,6.201700234050082,5.585639425658527e-10,***,4157,289,-3.0531252301311538,
ddd_robustness,no_h04,no_individual_no_oneshot,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.12815630508935477,0.05956687275427125,2.1514694185480017,0.031439167102933756,**,4157,289,-3.0531252301311538,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual_no_oneshot,min50,diff_city_year_fe,city_new_share_total_field,0.0006221012072502481,0.015551585409005293,0.040002430034561914,0.9680911889578628,,3524,288,-0.04498436613325291,
ddd_robustness,no_h04,no_individual_no_oneshot,min50,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.002202744434524532,0.019301902806512946,-0.11412058472189959,0.9091422045771462,,3524,288,-0.04498436613325291,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual_no_oneshot,min50,diff_city_year_fe,field_new_share_total_field,0.05095301583092957,0.020840034498005377,2.4449583246038458,0.014486888097877154,**,3524,288,0.15801064644162838,
ddd_robustness,no_h04,no_individual_no_oneshot,min50,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.02322776422591405,0.02565758740447247,0.9052980648470921,0.3653075013374123,,3524,288,0.15801064644162838,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
