eventdef,spec,outcome,event,rel,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_n_f,es_m2_high,-2,-.030011663,.08920373,-.33643958,.73678964,,18.87180232304656,3.4973184e-11,9038,283,32,2.490403158233947
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_n_f,es_0_high,0,-.0014872829,.072923459,-.020395124,.98374259,,18.87180232304656,3.4973184e-11,9038,283,32,2.490403158233947
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_n_f,es_p1_high,1,.09831012,.076482348,1.2853962,.19970848,,18.87180232304656,3.4973184e-11,9038,283,32,2.490403158233947
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_n_f,es_p2_high,2,.19905864,.079028219,2.5188298,.012327883,**,18.87180232304656,3.4973184e-11,9038,283,32,2.490403158233947
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_n_f,es_p3_high,3,.25829509,.081161432,3.1824853,.0016234186,***,18.87180232304656,3.4973184e-11,9038,283,32,2.490403158233947
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_n_f,es_p4_high,4,.21921022,.079721525,2.7496994,.0063504316,***,18.87180232304656,3.4973184e-11,9038,283,32,2.490403158233947
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_pat_f,es_m4_high,-4,-.74436307,.13853492,-5.3731079,1.6222295e-07,***,13.4505481124531,3.1471082e-08,9038,283,32,2.980528630493169
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_pat_f,es_m3_high,-3,-.17960076,.12117264,-1.4821891,.13940658,,13.4505481124531,3.1471082e-08,9038,283,32,2.980528630493169
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_pat_f,es_m2_high,-2,-.16496198,.14847307,-1.1110566,.26749039,,13.4505481124531,3.1471082e-08,9038,283,32,2.980528630493169
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_pat_f,es_0_high,0,.017403226,.1303373,.13352452,.89387381,,13.4505481124531,3.1471082e-08,9038,283,32,2.980528630493169
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_pat_f,es_p1_high,1,.10923237,.13514793,.80824298,.41963199,,13.4505481124531,3.1471082e-08,9038,283,32,2.980528630493169
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_pat_f,es_p2_high,2,.14664176,.15044232,.97473747,.3305259,,13.4505481124531,3.1471082e-08,9038,283,32,2.980528630493169
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_pat_f,es_p3_high,3,.11149272,.15949565,.69903302,.48510754,,13.4505481124531,3.1471082e-08,9038,283,32,2.980528630493169
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_pat_f,es_p4_high,4,.15722862,.12377485,1.2702793,.20503223,,13.4505481124531,3.1471082e-08,9038,283,32,2.980528630493169
scope_ge_5,cityyear_cityhigh_highye,city_new_share_tot_f,es_m4_high,-4,.01237197,.039417282,.31387174,.75385052,,1.586394685700354,.19284783,9038,283,32,.1916108897705618
