year,city,applicant,patents,scope,applicant_type_rough,rank_city_year
2023,万宁,尚南堂海南生态农业科技有限公司,1,inv_app_appyear,firm,16
2023,万宁,岑雄杰,1,inv_app_appyear,likely_individual,17
2023,万宁,文昌以慷科技有限公司,1,inv_app_appyear,firm,18
2023,万宁,海南亚马逊食品有限公司,1,inv_app_appyear,firm,19
2023,万宁,海南省万宁市人民医院(万宁市医共体总医院),1,inv_app_appyear,hospital,20
2008,三亚,孙元斌,1,inv_app_appyear,likely_individual,1
2008,三亚,王德福,1,inv_app_appyear,likely_individual,2
2008,三亚,益科博能源设备(三亚)有限公司,1,inv_app_appyear,firm,3
2008,三亚,黄元卓,1,inv_app_appyear,likely_individual,4
2009,三亚,三亚市南繁科学技术研究院,3,inv_app_appyear,research_institute,1
2009,三亚,陈跃明,3,inv_app_appyear,likely_individual,2
2009,三亚,海南海德热带农业资源研究所有限公司,2,inv_app_appyear,firm,3
2009,三亚,李建权,1,inv_app_appyear,likely_individual,4
2009,三亚,辛力学,1,inv_app_appyear,likely_individual,5
2009,三亚,陈宏,1,inv_app_appyear,likely_individual,6
2010,三亚,三亚市南繁科学技术研究院,3,inv_app_appyear,research_institute,1
2010,三亚,中国水产科学研究院南海水产研究所热带水产研究开发中心,3,inv_app_appyear,research_institute,2
2010,三亚,蔡春生,3,inv_app_appyear,likely_individual,3
2010,三亚,陈跃明,2,inv_app_appyear,likely_individual,4
2010,三亚,三亚海润珠宝有限公司,1,inv_app_appyear,firm,5
2010,三亚,三亚百泰微纳生物工程有限公司,1,inv_app_appyear,firm,6
2010,三亚,海南瑞泽新型建材股份有限公司,1,inv_app_appyear,firm,7
2011,三亚,孙元斌,2,inv_app_appyear,likely_individual,1
2011,三亚,三亚凤凰岛国际邮轮港发展有限公司,1,inv_app_appyear,firm,2
2011,三亚,三亚市南繁科学技术研究院,1,inv_app_appyear,research_institute,3
2011,三亚,何节玉,1,inv_app_appyear,likely_individual,4
2011,三亚,周文谦,1,inv_app_appyear,likely_individual,5
2011,三亚,陈跃明,1,inv_app_appyear,likely_individual,6
2012,三亚,三亚中兴软件有限责任公司,11,inv_app_appyear,firm,1
2012,三亚,三亚柏盈热带兰花产业有限公司,2,inv_app_appyear,firm,2
2012,三亚,三亚江大科技发展有限公司,2,inv_app_appyear,firm,3
2012,三亚,中国水产科学研究院南海水产研究所热带水产研究开发中心,2,inv_app_appyear,research_institute,4
2012,三亚,琼州学院,2,inv_app_appyear,university_or_college,5
2012,三亚,马玉春,2,inv_app_appyear,likely_individual,6
2012,三亚,三亚市南繁科学技术研究院,1,inv_app_appyear,research_institute,7
2012,三亚,三亚百泰生物科技有限公司,1,inv_app_appyear,firm,8
2012,三亚,孙元斌,1,inv_app_appyear,likely_individual,9
2012,三亚,徐元哲,1,inv_app_appyear,likely_individual,10
2012,三亚,陈小勇,1,inv_app_appyear,likely_individual,11
2012,三亚,高家宏,1,inv_app_appyear,likely_individual,12
2013,三亚,三亚中兴软件有限责任公司,17,inv_app_appyear,firm,1
2013,三亚,琼州学院,6,inv_app_appyear,university_or_college,2
2013,三亚,三亚雷声船舶维修实业有限公司,3,inv_app_appyear,firm,3
2013,三亚,张铸三,2,inv_app_appyear,likely_individual,4
2013,三亚,海南春蕾南繁实业发展有限公司,2,inv_app_appyear,firm,5
2013,三亚,三亚全息数字技术应用有限公司,1,inv_app_appyear,firm,6
2013,三亚,三亚天福丽华养生产品研发有限公司,1,inv_app_appyear,firm,7
2013,三亚,三亚市南繁科学技术研究院,1,inv_app_appyear,research_institute,8
2013,三亚,三亚新大兴园林股份有限公司,1,inv_app_appyear,firm,9
2013,三亚,三亚深海科学与工程研究所,1,inv_app_appyear,research_institute,10
2013,三亚,三亚闽槐建材有限公司,1,inv_app_appyear,firm,11
2013,三亚,中国中铁航空港建设集团有限公司海南分公司,1,inv_app_appyear,firm,12
2013,三亚,中船重工(海南)飞船发展有限公司,1,inv_app_appyear,firm,13
2013,三亚,张鲲,1,inv_app_appyear,likely_individual,14
2013,三亚,徐元哲,1,inv_app_appyear,likely_individual,15
2013,三亚,温国钜,1,inv_app_appyear,likely_individual,16
2013,三亚,王海丰,1,inv_app_appyear,likely_individual,17
2013,三亚,袁学军,1,inv_app_appyear,likely_individual,18
2013,三亚,马献林,1,inv_app_appyear,likely_individual,19
2014,三亚,三亚中兴软件有限责任公司,21,inv_app_appyear,firm,1
2014,三亚,三亚南鹿实业有限公司,3,inv_app_appyear,firm,2
2014,三亚,三亚深海科学与工程研究所,2,inv_app_appyear,research_institute,3
2014,三亚,徐云升,2,inv_app_appyear,likely_individual,4
2014,三亚,朱剑锋,2,inv_app_appyear,likely_individual,5
2014,三亚,琼州学院,2,inv_app_appyear,university_or_college,6
2014,三亚,三亚啓星生物能源发展有限公司,1,inv_app_appyear,firm,7
2014,三亚,三亚巨澜新能源发展有限公司,1,inv_app_appyear,firm,8
2014,三亚,三亚市中医院,1,inv_app_appyear,hospital,9
2014,三亚,三亚市南繁科学技术研究院,1,inv_app_appyear,research_institute,10
2014,三亚,三亚思海创新机电工程设计有限公司,1,inv_app_appyear,firm,11
2014,三亚,三亚阳雨茗生物科技有限公司,1,inv_app_appyear,firm,12
2014,三亚,中国人民解放军总医院海南分院,1,inv_app_appyear,hospital,13
2014,三亚,中国水产科学研究院南海水产研究所热带水产研究开发中心,1,inv_app_appyear,research_institute,14
2014,三亚,何节玉,1,inv_app_appyear,likely_individual,15
2014,三亚,刘德喜,1,inv_app_appyear,likely_individual,16
2014,三亚,姚秀林,1,inv_app_appyear,likely_individual,17
2014,三亚,张景月,1,inv_app_appyear,likely_individual,18
2014,三亚,新疆农业科学院海南三亚农作物育种试验中心,1,inv_app_appyear,research_institute,19
2014,三亚,王永法,1,inv_app_appyear,likely_individual,20
2015,三亚,三亚中兴软件有限责任公司,20,inv_app_appyear,firm,1
2015,三亚,中国热带农业科学院热带作物品种资源研究所,4,inv_app_appyear,research_institute,2
2015,三亚,中国科学院深海科学与工程研究所,4,inv_app_appyear,research_institute,3
2015,三亚,琼州学院,4,inv_app_appyear,university_or_college,4
2015,三亚,徐云升,3,inv_app_appyear,likely_individual,5
2015,三亚,中国热带农业科学院橡胶研究所,2,inv_app_appyear,research_institute,6
2015,三亚,海南电网有限责任公司三亚供电局,2,inv_app_appyear,firm,7
2015,三亚,车斌,2,inv_app_appyear,likely_individual,8
2015,三亚,三亚啓星生物能源发展有限公司,1,inv_app_appyear,firm,9
2015,三亚,三亚新大兴园林生态有限公司,1,inv_app_appyear,firm,10
2015,三亚,三亚新大兴园林股份有限公司,1,inv_app_appyear,firm,11
2015,三亚,三亚海源实业有限公司,1,inv_app_appyear,firm,12
2015,三亚,三亚深海科学与工程研究所,1,inv_app_appyear,research_institute,13
2015,三亚,中国水产科学研究院南海水产研究所热带水产研究开发中心,1,inv_app_appyear,research_institute,14
2015,三亚,吴龙威,1,inv_app_appyear,likely_individual,15
2015,三亚,容一飞,1,inv_app_appyear,likely_individual,16
2015,三亚,徐睿英,1,inv_app_appyear,likely_individual,17
2015,三亚,海南晨海水产有限公司,1,inv_app_appyear,firm,18
2015,三亚,海南热带海洋学院,1,inv_app_appyear,university_or_college,19
2015,三亚,海南酸豆王实业有限公司,1,inv_app_appyear,firm,20
2016,三亚,海南智城科技发展股份有限公司,5,inv_app_appyear,firm,1
2016,三亚,海南热带海洋学院,5,inv_app_appyear,university_or_college,2
2016,三亚,刘德喜,4,inv_app_appyear,likely_individual,3
2016,三亚,海南双猴科技有限公司,4,inv_app_appyear,firm,4
2016,三亚,海南瑞泽新型建材股份有限公司,4,inv_app_appyear,firm,5
2016,三亚,三亚深海科学与工程研究所,3,inv_app_appyear,research_institute,6
2016,三亚,中国科学院深海科学与工程研究所,3,inv_app_appyear,research_institute,7
2016,三亚,三亚深海鲸电子科技有限公司,2,inv_app_appyear,firm,8
2016,三亚,中国水产科学研究院南海水产研究所热带水产研究开发中心,2,inv_app_appyear,research_institute,9
2016,三亚,周敉,2,inv_app_appyear,likely_individual,10
2016,三亚,海南晨海水产有限公司,2,inv_app_appyear,firm,11
2016,三亚,海南警视者科技开发有限公司,2,inv_app_appyear,firm,12
2016,三亚,三亚中科遥感研究所,1,inv_app_appyear,research_institute,13
2016,三亚,三亚怡心营养咨询服务中心,1,inv_app_appyear,other_org_or_unclear,14
2016,三亚,三亚深海科技有限责任公司,1,inv_app_appyear,firm,15
2016,三亚,吴龙威,1,inv_app_appyear,likely_individual,16
2016,三亚,周军怀,1,inv_app_appyear,likely_individual,17
2016,三亚,徐云升,1,inv_app_appyear,likely_individual,18
2016,三亚,新道科技股份有限公司,1,inv_app_appyear,firm,19
2016,三亚,海南省三亚质量技术监督技术所,1,inv_app_appyear,other_org_or_unclear,20
2017,三亚,中国科学院深海科学与工程研究所,22,inv_app_appyear,research_institute,1
2017,三亚,海南热带海洋学院,10,inv_app_appyear,university_or_college,2
2017,三亚,三亚中科遥感研究所,7,inv_app_appyear,research_institute,3
2017,三亚,三亚学院,4,inv_app_appyear,university_or_college,4
2017,三亚,三亚市南繁科学技术研究院,3,inv_app_appyear,research_institute,5
2017,三亚,三亚深海鲸电子科技有限公司,3,inv_app_appyear,firm,6
2017,三亚,中船重工(海南)飞船发展有限公司,3,inv_app_appyear,firm,7
2017,三亚,海南方能测试技术有限公司,3,inv_app_appyear,firm,8
2017,三亚,海南晨海水产有限公司,3,inv_app_appyear,firm,9
2017,三亚,海南瑞泽新型建材股份有限公司,3,inv_app_appyear,firm,10
2017,三亚,海南瑞泽新材料研究院有限公司,3,inv_app_appyear,firm,11
2017,三亚,三亚正庄实业有限责任公司,2,inv_app_appyear,firm,12
2017,三亚,中国人民解放军总医院海南分院,2,inv_app_appyear,hospital,13
2017,三亚,中国水产科学研究院南海水产研究所热带水产研究开发中心,2,inv_app_appyear,research_institute,14
2017,三亚,何史林,2,inv_app_appyear,likely_individual,15
2017,三亚,吴瑞昌,2,inv_app_appyear,likely_individual,16
2017,三亚,闻福三,2,inv_app_appyear,likely_individual,17
2017,三亚,一飞(海南)科技有限公司,1,inv_app_appyear,firm,18
2017,三亚,三亚大学科技园有限公司,1,inv_app_appyear,firm,19
2017,三亚,三亚市中医院,1,inv_app_appyear,hospital,20
2018,三亚,中国科学院深海科学与工程研究所,27,inv_app_appyear,research_institute,1
2018,三亚,海南热带海洋学院,26,inv_app_appyear,university_or_college,2
2018,三亚,三亚中科遥感研究所,11,inv_app_appyear,research_institute,3
2018,三亚,毛利英,9,inv_app_appyear,likely_individual,4
2018,三亚,石力峰,5,inv_app_appyear,likely_individual,5
2018,三亚,中国人民解放军总医院海南分院,4,inv_app_appyear,hospital,6
2018,三亚,中船重工(海南)飞船发展有限公司,4,inv_app_appyear,firm,7
2018,三亚,何史林,4,inv_app_appyear,likely_individual,8
2018,三亚,阳光人寿保险股份有限公司,4,inv_app_appyear,firm,9
2018,三亚,三亚学院,3,inv_app_appyear,university_or_college,10
2018,三亚,三亚深海鲸电子科技有限公司,3,inv_app_appyear,firm,11
2018,三亚,极目(海南)智能育种装备有限公司,3,inv_app_appyear,firm,12
2018,三亚,海南智弘智能信息化工程有限公司,3,inv_app_appyear,firm,13
2018,三亚,海南来者实业有限公司,3,inv_app_appyear,firm,14
2018,三亚,赵炜,3,inv_app_appyear,likely_individual,15
2018,三亚,三亚源林食品有限公司,2,inv_app_appyear,firm,16
2018,三亚,中国水产科学研究院南海水产研究所热带水产研究开发中心,2,inv_app_appyear,research_institute,17
2018,三亚,刘奇彬,2,inv_app_appyear,likely_individual,18
2018,三亚,吴美俊,2,inv_app_appyear,likely_individual,19
2018,三亚,海南博树创造科技有限公司,2,inv_app_appyear,firm,20
2019,三亚,海南晨海水产有限公司,33,inv_app_appyear,firm,1
2019,三亚,中国科学院深海科学与工程研究所,29,inv_app_appyear,research_institute,2
2019,三亚,海南热带海洋学院,19,inv_app_appyear,university_or_college,3
2019,三亚,三亚学院,7,inv_app_appyear,university_or_college,4
2019,三亚,陈启转,7,inv_app_appyear,likely_individual,5
2019,三亚,中船电子科技(三亚)有限公司,5,inv_app_appyear,firm,6
2019,三亚,一飞(海南)科技有限公司,4,inv_app_appyear,firm,7
2019,三亚,三亚中科遥感研究所,4,inv_app_appyear,research_institute,8
2019,三亚,三亚哈尔滨工程大学南海创新发展基地,4,inv_app_appyear,university_or_college,9
2019,三亚,海南诺亦腾海洋科技研究院有限公司,4,inv_app_appyear,firm,10
2019,三亚,阳光人寿保险股份有限公司,4,inv_app_appyear,firm,11
2019,三亚,隆平生物技术(海南)有限公司,4,inv_app_appyear,firm,12
2019,三亚,三亚耀众农业发展有限公司,3,inv_app_appyear,firm,13
2019,三亚,海南星宇智控科技有限公司,3,inv_app_appyear,firm,14
2019,三亚,海南科雷特科技有限公司,3,inv_app_appyear,firm,15
2019,三亚,袁学军,3,inv_app_appyear,likely_individual,16
2019,三亚,三亚市南繁科学技术研究院,2,inv_app_appyear,research_institute,17
2019,三亚,三亚市金宝鼎科技投资集团有限公司,2,inv_app_appyear,firm,18
2019,三亚,三亚福联水产发展有限公司,2,inv_app_appyear,firm,19
2019,三亚,中国人民解放军总医院海南医院,2,inv_app_appyear,hospital,20
2020,三亚,一飞(海南)科技有限公司,40,inv_app_appyear,firm,1
2020,三亚,海南热带海洋学院,34,inv_app_appyear,university_or_college,2
2020,三亚,中国科学院深海科学与工程研究所,31,inv_app_appyear,research_institute,3
2020,三亚,海南晨海水产有限公司,23,inv_app_appyear,firm,4
2020,三亚,海南中金德航科技股份有限公司,15,inv_app_appyear,firm,5
2020,三亚,三亚中科遥感研究所,10,inv_app_appyear,research_institute,6
2020,三亚,陈丽清,10,inv_app_appyear,likely_individual,7
2020,三亚,中国人民解放军总医院海南医院,9,inv_app_appyear,hospital,8
2020,三亚,方炜,9,inv_app_appyear,likely_individual,9
2020,三亚,海南电网有限责任公司三亚供电局,7,inv_app_appyear,firm,10
2020,三亚,张翠,6,inv_app_appyear,likely_individual,11
2020,三亚,招商局深海装备研究院(三亚)有限公司,6,inv_app_appyear,firm,12
2020,三亚,海南蓝瑞科技有限公司,6,inv_app_appyear,firm,13
2020,三亚,三亚三力源生态农业有限公司,5,inv_app_appyear,firm,14
2020,三亚,三亚华盛新混凝土有限公司,5,inv_app_appyear,firm,15
2020,三亚,三亚市南繁科学技术研究院,5,inv_app_appyear,research_institute,16
2020,三亚,基建通(三亚)国际科技有限公司,5,inv_app_appyear,firm,17
2020,三亚,海南广凌农业集团有限公司,5,inv_app_appyear,firm,18
2020,三亚,海南海岛吉瑞文化传媒有限公司,5,inv_app_appyear,firm,19
2020,三亚,三亚乾泰石油机械技术有限公司,4,inv_app_appyear,firm,20
2021,三亚,海南热带海洋学院,35,inv_app_appyear,university_or_college,1
2021,三亚,一飞(海南)科技有限公司,30,inv_app_appyear,firm,2
2021,三亚,海南浙江大学研究院,27,inv_app_appyear,research_institute,3
2021,三亚,中国科学院深海科学与工程研究所,22,inv_app_appyear,research_institute,4
2021,三亚,阳光人寿保险股份有限公司,14,inv_app_appyear,firm,5
2021,三亚,三亚学院,12,inv_app_appyear,university_or_college,6
2021,三亚,基建通(三亚)国际科技有限公司,12,inv_app_appyear,firm,7
2021,三亚,瑞格人工智能科技有限公司,12,inv_app_appyear,firm,8
2021,三亚,隆平生物技术(海南)有限公司,12,inv_app_appyear,firm,9
2021,三亚,金茂数字科技有限公司,11,inv_app_appyear,firm,10
2021,三亚,海南晨海水产有限公司,10,inv_app_appyear,firm,11
2021,三亚,海南电网有限责任公司三亚供电局,10,inv_app_appyear,firm,12
2021,三亚,上海交通大学三亚崖州湾深海科技研究院,8,inv_app_appyear,research_institute,13
2021,三亚,海南省地球物理学会,8,inv_app_appyear,other_org_or_unclear,14
2021,三亚,三亚海兰寰宇海洋信息科技有限公司,7,inv_app_appyear,firm,15
2021,三亚,中国人民解放军总医院海南医院,7,inv_app_appyear,hospital,16
2021,三亚,海南小鲨鱼智能科技有限公司,7,inv_app_appyear,firm,17
