city,applicant_norm,clean_type,patents,applicant,rank_baseline
武汉,烽火通信科技股份有限公司,firm,182,烽火通信科技股份有限公司,8
武汉,湖北中烟工业有限责任公司,firm,180,湖北中烟工业有限责任公司,9
武汉,武汉工程大学,univ,172,武汉工程大学,10
武汉,中冶南方工程技术有限公司,firm,156,中冶南方工程技术有限公司,11
武汉,凹凸电子(武汉)有限公司,firm,145,凹凸电子(武汉)有限公司,12
武汉,华中师范大学,univ,125,华中师范大学,13
武汉,中国科学院武汉岩土力学研究所,univ,113,中国科学院武汉岩土力学研究所,14
武汉,湖北大学,univ,98,湖北大学,15
武汉,武汉鼎超科技开发有限公司,firm,88,武汉鼎超科技开发有限公司,16
武汉,武汉科技学院,univ,74,武汉科技学院,17
武汉,中国第一冶金建设有限责任公司,firm,71,中国第一冶金建设有限责任公司,18
武汉,湖北盛佳电器设备有限公司,firm,69,湖北盛佳电器设备有限公司,19
武汉,湖北工业大学,univ,65,湖北工业大学,20
毕节,毕节地区力帆骏马振兴车辆有限公司,firm,5,毕节地区力帆骏马振兴车辆有限公司,1
毕节,武艳,individual,2,武艳,2
毕节,殷翔,individual,2,殷翔,3
毕节,蒋利民,individual,2,蒋利民,4
毕节,贵州省毕节地区农业科学研究所,research,2,贵州省毕节地区农业科学研究所,5
毕节,贵州省毕节地区水产技术推广站,other,2,贵州省毕节地区水产技术推广站,6
毕节,冷登书,individual,1,冷登书,7
毕节,刘波,individual,1,刘波,8
毕节,吉学忠,other,1,吉学忠,9
毕节,吴勇,individual,1,吴勇,10
毕节,张光文,individual,1,张光文,11
毕节,张梅,individual,1,张梅,12
毕节,彭刚,individual,1,彭刚,13
毕节,施绍慧,individual,1,施绍慧,14
毕节,朱世宗,individual,1,朱世宗,15
毕节,李发祥,individual,1,李发祥,16
毕节,李珊,individual,1,李珊,17
毕节,李贵荣,individual,1,李贵荣,18
毕节,毕节学院,univ,1,毕节学院,19
毕节,王愐荣,individual,1,王愐荣,20
永州,杨贵成,individual,37,杨贵成,1
永州,李林军,individual,18,李林军,2
永州,欧解志,individual,14,欧解志,3
永州,湖南省中科农业有限公司,firm,11,湖南省中科农业有限公司,4
永州,姜德雄,individual,9,姜德雄,5
永州,永州湘江纸业有限责任公司,firm,9,永州湘江纸业有限责任公司,6
永州,湖南东港锑品有限公司,firm,9,湖南东港锑品有限公司,7
永州,罗家启,individual,6,罗家启,8
永州,唐健鹏,individual,5,唐健鹏,9
永州,李俊国,individual,5,李俊国,10
永州,李德伟,individual,5,李德伟,11
永州,永州皓志稀土材料有限公司,firm,5,永州皓志稀土材料有限公司,12
永州,湖南省天龙米业有限公司,firm,5,湖南省天龙米业有限公司,13
永州,祝根华,individual,5,祝根华,14
永州,李永庚,individual,4,李永庚,15
永州,永州市雅大科技实业有限公司,firm,4,永州市雅大科技实业有限公司,16
永州,湖南天圣有机农业有限公司,firm,4,湖南天圣有机农业有限公司,17
永州,谭群英,individual,4,谭群英,18
永州,雷宜东,individual,4,雷宜东,19
永州,周金元,individual,3,周金元,20
汉中,陕西理工学院,univ,30,陕西理工学院,1
汉中,陕西飞机工业(集团)有限公司,firm,15,陕西飞机工业(集团)有限公司,2
汉中,李明杰,individual,7,李明杰,3
汉中,杨灏,individual,6,杨灏,4
汉中,陕西盛华冶化有限公司,firm,5,陕西盛华冶化有限公司,5
汉中,吴振耀,individual,4,吴振耀,6
汉中,唐远福,individual,4,唐远福,7
汉中,国营长空精密机械制造公司,firm,4,国营长空精密机械制造公司,8
汉中,宁文礼,individual,4,宁文礼,9
汉中,常堡同,individual,4,常堡同,10
汉中,王东,individual,4,王东,11
汉中,邵厚仁,individual,4,邵厚仁,12
汉中,张驰,individual,3,张驰,13
汉中,杨灵华,individual,3,杨灵华,14
汉中,汉中八一锌业有限责任公司,firm,3,汉中八一锌业有限责任公司,15
汉中,汉中第一粘合剂有限公司,firm,3,汉中第一粘合剂有限公司,16
汉中,胡胜录,individual,3,胡胜录,17
汉中,袁鼎山,individual,3,袁鼎山,18
汉中,陕西汉王药业有限公司,firm,3,陕西汉王药业有限公司,19
汉中,中核陕西铀浓缩有限公司,firm,2,中核陕西铀浓缩有限公司,20
汕头,汕头大学,univ,37,汕头大学,1
汕头,广东粤东机械实业有限公司,firm,27,广东粤东机械实业有限公司,2
汕头,广东名臣有限公司,firm,24,广东名臣有限公司,3
汕头,广东拉芳日化有限公司,firm,22,广东拉芳日化有限公司,4
汕头,广东光华化学厂有限公司,firm,20,广东光华化学厂有限公司,5
汕头,汕头超声显示器(二厂)有限公司,firm,19,汕头超声显示器(二厂)有限公司,6
汕头,钟明华,individual,19,钟明华,7
汕头,王洪,individual,16,王洪,8
汕头,广东奥飞动漫文化股份有限公司,firm,12,广东奥飞动漫文化股份有限公司,9
汕头,徐柔云,individual,12,徐柔云,10
汕头,张学荣,other,11,张学荣,11
汕头,汕头市奥山服饰有限公司,firm,11,汕头市奥山服饰有限公司,12
汕头,张冬敏,individual,10,张冬敏,13
汕头,徐志强,individual,10,徐志强,14
汕头,汕头市骏码凯撒有限公司,firm,10,汕头市骏码凯撒有限公司,15
汕头,池建平,individual,10,池建平,16
汕头,洪煌炳,individual,10,洪煌炳,17
汕头,王丹琳,individual,10,王丹琳,18
汕头,蔡丹丹,individual,10,蔡丹丹,19
汕头,蔡显强,individual,10,蔡显强,20
汕尾,信利半导体有限公司,firm,42,信利半导体有限公司,1
汕尾,许子龙,individual,13,许子龙,2
汕尾,朱小龙,individual,6,朱小龙,3
汕尾,李秉记,individual,4,李秉记,4
汕尾,何展辉,individual,2,何展辉,5
汕尾,信利光电(汕尾)有限公司,firm,2,信利光电(汕尾)有限公司,6
汕尾,陈武雄,individual,2,陈武雄,7
汕尾,黄晓民,individual,2,黄晓民,8
汕尾,黎德接,individual,2,黎德接,9
汕尾,何世超,individual,1,何世超,10
汕尾,倪创,individual,1,倪创,11
汕尾,刘诗城,individual,1,刘诗城,12
汕尾,周君雄,individual,1,周君雄,13
汕尾,广东省汕尾市药品检验所,other,1,广东省汕尾市药品检验所,14
汕尾,广东省生宝种养有限公司,firm,1,广东省生宝种养有限公司,15
汕尾,张庆楼,individual,1,张庆楼,16
汕尾,施文峰,individual,1,施文峰,17
汕尾,汕尾市大利荣耀灯饰工业有限公司,firm,1,汕尾市大利荣耀灯饰工业有限公司,18
汕尾,汕尾铭基节能技术有限公司,firm,1,汕尾铭基节能技术有限公司,19
汕尾,王汉有,individual,1,王汉有,20
江门,林智勇,individual,125,林智勇,1
江门,五邑大学,univ,56,五邑大学,2
江门,鹤山丽得电子实业有限公司,firm,34,鹤山丽得电子实业有限公司,3
江门,鹤山健豪灯饰企业有限公司,firm,15,鹤山健豪灯饰企业有限公司,4
江门,江门市科恒实业股份有限公司,firm,14,江门市科恒实业股份有限公司,5
江门,广东嘉宝莉化工集团有限公司,firm,12,广东嘉宝莉化工集团有限公司,6
江门,江门市大长江集团有限公司,firm,12,江门市大长江集团有限公司,7
江门,江门市汉宇电器有限公司,firm,12,江门市汉宇电器有限公司,8
江门,广东金莱特电器股份有限公司,firm,11,广东金莱特电器股份有限公司,9
江门,江门市制漆厂有限公司,firm,11,江门市制漆厂有限公司,10
江门,江门市蒙德电气有限公司,firm,11,江门市蒙德电气有限公司,11
江门,叶露微,individual,10,叶露微,12
江门,周剑冰,individual,9,周剑冰,13
江门,黎永雄,individual,9,黎永雄,14
江门,冯可健,individual,8,冯可健,15
江门,广东江粉磁材股份有限公司,firm,8,广东江粉磁材股份有限公司,16
江门,李锦记(新会)食品有限公司,firm,8,李锦记(新会)食品有限公司,17
江门,江门市三七电池实业有限公司,firm,8,江门市三七电池实业有限公司,18
江门,刘昆虎,individual,7,刘昆虎,19
江门,廖树汉,individual,7,廖树汉,20
池州,吴成祥,individual,10,吴成祥,1
池州,李震,individual,9,李震,2
池州,安徽天品堂生态农业有限公司,firm,5,安徽天品堂生态农业有限公司,3
池州,安徽马东机械制造有限公司,firm,5,安徽马东机械制造有限公司,4
池州,池州万维化工有限公司,firm,5,池州万维化工有限公司,5
池州,叶守义,individual,4,叶守义,6
池州,安徽益友家用机床有限公司,firm,4,安徽益友家用机床有限公司,7
池州,池州方达科技有限公司,firm,4,池州方达科技有限公司,8
池州,安徽池州伟舜机电有限公司,firm,3,安徽池州伟舜机电有限公司,9
池州,安徽池州皖美电器厂,firm,3,安徽池州皖美电器厂,10
池州,杨泽田,individual,3,杨泽田,11
池州,池州天宇塑业有限公司,firm,3,池州天宇塑业有限公司,12
池州,池州学院,univ,3,池州学院,13
池州,安徽来福高科股份有限公司,firm,2,安徽来福高科股份有限公司,14
池州,安徽池州家用机床股份有限公司,firm,2,安徽池州家用机床股份有限公司,15
池州,安徽瑞泰汽车零部件有限责任公司,firm,2,安徽瑞泰汽车零部件有限责任公司,16
池州,安徽铜冠有色金属(池州)有限责任公司九华冶炼厂,firm,2,安徽铜冠有色金属(池州)有限责任公司九华冶炼厂,17
池州,李雷生,individual,2,李雷生,18
池州,池州九华汉高电工材料有限公司,firm,2,池州九华汉高电工材料有限公司,19
池州,池州埃美柯水表铸造有限公司,firm,2,池州埃美柯水表铸造有限公司,20
沈阳,东北大学,univ,540,东北大学,1
沈阳,中国科学院金属研究所,univ,495,中国科学院金属研究所,2
沈阳,沈阳药科大学,univ,284,沈阳药科大学,3
沈阳,沈阳工业大学,univ,253,沈阳工业大学,4
沈阳,中国科学院沈阳自动化研究所,univ,244,中国科学院沈阳自动化研究所,5
沈阳,中国科学院沈阳应用生态研究所,univ,187,中国科学院沈阳应用生态研究所,6
沈阳,沈阳黎明航空发动机(集团)有限责任公司,firm,185,沈阳黎明航空发动机(集团)有限责任公司,7
沈阳,沈阳铝镁设计研究院,research,166,沈阳铝镁设计研究院,8
沈阳,三一重型装备有限公司,firm,116,三一重型装备有限公司,9
沈阳,沈阳飞机工业(集团)有限公司,firm,111,沈阳飞机工业(集团)有限公司,10
沈阳,任立蓬,individual,109,任立蓬,11
沈阳,沈阳化工学院,univ,108,沈阳化工学院,12
沈阳,沈阳建筑大学,univ,104,沈阳建筑大学,13
沈阳,沈阳理工大学,univ,104,沈阳理工大学,14
沈阳,沈阳铝镁设计研究院有限公司,firm,84,沈阳铝镁设计研究院有限公司,15
沈阳,沈阳晨讯希姆通科技有限公司,firm,82,沈阳晨讯希姆通科技有限公司,16
沈阳,沈阳农业大学,univ,75,沈阳农业大学,17
沈阳,辽宁大学,univ,58,辽宁大学,18
沈阳,东软集团股份有限公司,firm,53,东软集团股份有限公司,19
沈阳,沈阳大学,univ,46,沈阳大学,20
沧州,张永钢,individual,19,张永钢,1
沧州,华斯农业开发股份有限公司,firm,12,华斯农业开发股份有限公司,2
沧州,凯瑞化工有限责任公司,firm,9,凯瑞化工有限责任公司,3
沧州,邵世达,individual,8,邵世达,4
沧州,金秋生,individual,8,金秋生,5
沧州,沧州那瑞化学科技有限公司,firm,7,沧州那瑞化学科技有限公司,6
沧州,陈春祥,individual,7,陈春祥,7
沧州,任丘市双楼电碳制品有限公司,firm,6,任丘市双楼电碳制品有限公司,8
沧州,甄立新,individual,6,甄立新,9
沧州,沧州明珠塑料股份有限公司,firm,5,沧州明珠塑料股份有限公司,10
沧州,河北建新化工股份有限公司,firm,5,河北建新化工股份有限公司,11
沧州,刘建林,individual,4,刘建林,12
沧州,张远林,individual,4,张远林,13
沧州,张铁锤,individual,4,张铁锤,14
沧州,李开森,individual,4,李开森,15
沧州,王旭华,individual,4,王旭华,16
沧州,李明,individual,3,李明,17
沧州,杨孝才,individual,3,杨孝才,18
沧州,沧州市农林科学院,univ,3,沧州市农林科学院,19
沧州,河北华北石油荣盛机械制造有限公司,firm,3,河北华北石油荣盛机械制造有限公司,20
河池,广西华锡集团股份有限公司车河选矿厂,firm,4,广西华锡集团股份有限公司车河选矿厂,1
河池,覃怀忠,individual,4,覃怀忠,2
河池,韦持理,individual,4,韦持理,3
河池,广西润达制药股份有限公司,firm,3,广西润达制药股份有限公司,4
河池,河池学院,univ,3,河池学院,5
河池,杨昌标,individual,2,杨昌标,6
河池,莫沉鹏,individual,2,莫沉鹏,7
河池,蓝景恒,individual,2,蓝景恒,8
河池,阮元忠,individual,2,阮元忠,9
河池,黄久发,individual,2,黄久发,10
河池,东兰音乐铜鼓文化传播有限责任公司,firm,1,东兰音乐铜鼓文化传播有限责任公司,11
河池,华锡集团车河选矿厂,firm,1,华锡集团车河选矿厂,12
河池,吴华金,individual,1,吴华金,13
河池,唐浩,individual,1,唐浩,14
河池,孙浩忠,individual,1,孙浩忠,15
河池,广西现代职业技术学院,univ,1,广西现代职业技术学院,16
河池,曹万贵,individual,1,曹万贵,17
河池,李长忠,individual,1,李长忠,18
河池,河池市南方有色冶炼有限责任公司,firm,1,河池市南方有色冶炼有限责任公司,19
河池,河池市津泰资源再生有限公司,firm,1,河池市津泰资源再生有限公司,20
河源,广东雅达电子股份有限公司,firm,18,广东雅达电子股份有限公司,1
河源,张书闵,individual,8,张书闵,2
河源,张苑金,individual,7,张苑金,3
河源,河源市雅达电子有限公司,firm,7,河源市雅达电子有限公司,4
河源,丘新贵,individual,4,丘新贵,5
河源,河源万峰陶瓷有限公司,firm,4,河源万峰陶瓷有限公司,6
河源,河源富马硬质合金股份有限公司,firm,4,河源富马硬质合金股份有限公司,7
河源,广东紫金正天药业有限公司,firm,3,广东紫金正天药业有限公司,8
河源,河源市粤兴实业有限公司,firm,3,河源市粤兴实业有限公司,9
河源,河源正信硬质合金有限公司,firm,3,河源正信硬质合金有限公司,10
河源,河源职业技术学院,univ,3,河源职业技术学院,11
河源,陈启房,individual,3,陈启房,12
河源,东源绿保生物科技开发有限公司,firm,2,东源绿保生物科技开发有限公司,13
河源,广东立国制药有限公司,firm,2,广东立国制药有限公司,14
河源,河源市天仙湖农业发展有限公司,firm,2,河源市天仙湖农业发展有限公司,15
河源,河源市特灵通通讯有限公司,firm,2,河源市特灵通通讯有限公司,16
河源,河源海川科技有限公司,firm,2,河源海川科技有限公司,17
河源,蔡向源,individual,2,蔡向源,18
河源,谢文省,individual,2,谢文省,19
河源,陈志平,individual,2,陈志平,20
泉州,华侨大学,univ,79,华侨大学,1
泉州,福建浔兴拉链科技股份有限公司,firm,50,福建浔兴拉链科技股份有限公司,2
泉州,福建钧石能源有限公司,firm,42,福建钧石能源有限公司,3
泉州,南安市三晶阳光电力有限公司,firm,27,南安市三晶阳光电力有限公司,4
泉州,庄景阳,individual,25,庄景阳,5
泉州,福建恒安集团有限公司,firm,25,福建恒安集团有限公司,6
泉州,南安市柳城高捷图文设计工作室,other,20,南安市柳城高捷图文设计工作室,7
