city,year,applicant_norm,clean_type,patents,applicant,rank_city_year
安顺,2015,贵州百灵企业集团制药股份有限公司,firm,10,贵州百灵企业集团制药股份有限公司,9
安顺,2015,贵州关岭阿依苗生态农业发展有限公司,firm,9,贵州关岭阿依苗生态农业发展有限公司,10
安顺,2015,贵州润晋碳元素材料有限公司,firm,9,贵州润晋碳元素材料有限公司,11
安顺,2015,贵州柳江畜禽有限公司,firm,7,贵州柳江畜禽有限公司,12
安顺,2015,安顺学院,univ,6,安顺学院,13
安顺,2015,贵州顺安机电设备有限公司,firm,6,贵州顺安机电设备有限公司,14
安顺,2015,贵州双木农机有限公司,firm,4,贵州双木农机有限公司,15
安顺,2015,贵州国塑科技管业有限责任公司,firm,4,贵州国塑科技管业有限责任公司,16
安顺,2015,贵州黎阳国际制造有限公司,firm,4,贵州黎阳国际制造有限公司,17
安顺,2015,关岭自治县白刺花养蜂农民专业合作社,firm,3,关岭自治县白刺花养蜂农民专业合作社,18
安顺,2015,安顺供电局,other,3,安顺供电局,19
安顺,2015,普定县富民种养殖专业合作社,firm,3,普定县富民种养殖专业合作社,20
安顺,2016,贵州黎阳航空动力有限公司,firm,63,贵州黎阳航空动力有限公司,1
安顺,2016,贵州安大航空锻造有限责任公司,firm,25,贵州安大航空锻造有限责任公司,2
安顺,2016,贵州虹轴轴承有限公司,firm,22,贵州虹轴轴承有限公司,3
安顺,2016,安顺市虹翼特种钢球制造有限公司,firm,20,安顺市虹翼特种钢球制造有限公司,4
安顺,2016,贵州新安航空机械有限责任公司,firm,20,贵州新安航空机械有限责任公司,5
安顺,2016,中航贵州飞机有限责任公司,firm,18,中航贵州飞机有限责任公司,6
安顺,2016,韦罡,individual,18,韦罡,7
安顺,2016,安顺市平坝区九九生态农业发展有限公司,firm,17,安顺市平坝区九九生态农业发展有限公司,8
安顺,2016,贵州广大生态农业发展有限公司,firm,15,贵州广大生态农业发展有限公司,9
安顺,2016,贵州盛禾特色农产品有限公司,firm,15,贵州盛禾特色农产品有限公司,10
安顺,2016,卢平,individual,14,卢平,11
安顺,2016,平坝县鸿黔养殖场,other,13,平坝县鸿黔养殖场,12
安顺,2016,贵州美诚凯辉电器制造有限公司,firm,12,贵州美诚凯辉电器制造有限公司,13
安顺,2016,贵州风雷航空军械有限责任公司,firm,12,贵州风雷航空军械有限责任公司,14
安顺,2016,安顺市平坝区万佳农产品开发有限公司,firm,11,安顺市平坝区万佳农产品开发有限公司,15
安顺,2016,安顺市西秀区钰霖种养殖农民专业合作社,firm,11,安顺市西秀区钰霖种养殖农民专业合作社,16
安顺,2016,张国凤,individual,10,张国凤,17
安顺,2016,张杰,individual,10,张杰,18
安顺,2016,操长安,individual,10,操长安,19
安顺,2016,普定态福种养业有限公司,firm,10,普定态福种养业有限公司,20
安顺,2017,贵州安大航空锻造有限责任公司,firm,27,贵州安大航空锻造有限责任公司,1
安顺,2017,贵州新安航空机械有限责任公司,firm,21,贵州新安航空机械有限责任公司,2
安顺,2017,普定县绿源苗业开发有限公司,firm,20,普定县绿源苗业开发有限公司,3
安顺,2017,中航贵州飞机有限责任公司,firm,19,中航贵州飞机有限责任公司,4
安顺,2017,贵州普定印象朵贝农业开发有限公司,firm,19,贵州普定印象朵贝农业开发有限公司,5
安顺,2017,贵州省安顺市黔艺贝纺织有限公司,firm,19,贵州省安顺市黔艺贝纺织有限公司,6
安顺,2017,贵州安顺春来茶业有限公司,firm,18,贵州安顺春来茶业有限公司,7
安顺,2017,贵州风雷航空军械有限责任公司,firm,18,贵州风雷航空军械有限责任公司,8
安顺,2017,安顺云首创科技开发有限公司,firm,17,安顺云首创科技开发有限公司,9
安顺,2017,安顺市平坝区万佳农产品开发有限公司,firm,16,安顺市平坝区万佳农产品开发有限公司,10
安顺,2017,安顺市平坝区鸿黔养殖场,other,16,安顺市平坝区鸿黔养殖场,11
安顺,2017,贵州安顺顺达机械服务有限公司,firm,16,贵州安顺顺达机械服务有限公司,12
安顺,2017,贵州爽口达食品开发有限公司,firm,15,贵州爽口达食品开发有限公司,13
安顺,2017,安顺市平坝区银河特色种植专业合作社,firm,14,安顺市平坝区银河特色种植专业合作社,14
安顺,2017,贵州固达电缆有限公司,firm,14,贵州固达电缆有限公司,15
安顺,2017,安顺市平坝区下坝绿色食品种植专业合作社,firm,13,安顺市平坝区下坝绿色食品种植专业合作社,16
安顺,2017,安顺微巨新媒体科技有限公司,firm,13,安顺微巨新媒体科技有限公司,17
安顺,2017,普定县展翼养殖专业合作社,firm,13,普定县展翼养殖专业合作社,18
安顺,2017,安顺市檀木世家工艺品有限公司,firm,12,安顺市檀木世家工艺品有限公司,19
安顺,2017,贵州优好停车设备有限公司,firm,12,贵州优好停车设备有限公司,20
安顺,2018,安顺市智汇家装饰装潢有限公司,firm,24,安顺市智汇家装饰装潢有限公司,1
安顺,2018,安顺云首创科技开发有限公司,firm,22,安顺云首创科技开发有限公司,2
安顺,2018,中航贵州飞机有限责任公司,firm,21,中航贵州飞机有限责任公司,3
安顺,2018,紫云自治县紫香源农林科技有限责任公司,firm,21,紫云自治县紫香源农林科技有限责任公司,4
安顺,2018,贵州安吉航空精密铸造有限责任公司,firm,20,贵州安吉航空精密铸造有限责任公司,5
安顺,2018,贵州安大航空锻造有限责任公司,firm,19,贵州安大航空锻造有限责任公司,6
安顺,2018,贵州新安航空机械有限责任公司,firm,18,贵州新安航空机械有限责任公司,7
安顺,2018,贵州紫云月华新材料有限公司,firm,16,贵州紫云月华新材料有限公司,8
安顺,2018,王小兰,individual,15,王小兰,9
安顺,2018,紫云自治县高原红种植农民专业合作社,firm,15,紫云自治县高原红种植农民专业合作社,10
安顺,2018,贵州华旭光电技术有限公司,firm,15,贵州华旭光电技术有限公司,11
安顺,2018,贵州宏伟富康牧业养殖有限责任公司,firm,15,贵州宏伟富康牧业养殖有限责任公司,12
安顺,2018,贵州西南制造产业园有限公司,firm,15,贵州西南制造产业园有限公司,13
安顺,2018,贵州风雷航空军械有限责任公司,firm,15,贵州风雷航空军械有限责任公司,14
安顺,2018,安顺市西秀区顺大再生资源加工厂,firm,14,安顺市西秀区顺大再生资源加工厂,15
安顺,2018,安顺市杰勇石业有限公司,firm,13,安顺市杰勇石业有限公司,16
安顺,2018,贵州关岭阿依苗生态农业发展有限公司,firm,13,贵州关岭阿依苗生态农业发展有限公司,17
安顺,2018,贵州宇光鸿宇电气照明科技有限公司,firm,13,贵州宇光鸿宇电气照明科技有限公司,18
安顺,2018,贵州砂浆博士科技有限公司,firm,13,贵州砂浆博士科技有限公司,19
安顺,2018,贵州云上刺梨花科技有限公司,firm,12,贵州云上刺梨花科技有限公司,20
安顺,2019,中航贵州飞机有限责任公司,firm,17,中航贵州飞机有限责任公司,1
安顺,2019,贵州新安航空机械有限责任公司,firm,17,贵州新安航空机械有限责任公司,2
安顺,2019,贵州风雷航空军械有限责任公司,firm,17,贵州风雷航空军械有限责任公司,3
安顺,2019,贵州安吉航空精密铸造有限责任公司,firm,15,贵州安吉航空精密铸造有限责任公司,4
安顺,2019,安顺中安安装工程有限公司,firm,9,安顺中安安装工程有限公司,5
安顺,2019,贵州鼎亿生物科技有限公司,firm,9,贵州鼎亿生物科技有限公司,6
安顺,2019,安顺学院,univ,8,安顺学院,7
安顺,2019,贵州叫李结科技发展服务有限责任公司,firm,8,贵州叫李结科技发展服务有限责任公司,8
安顺,2019,贵州百灵企业集团制药股份有限公司,firm,8,贵州百灵企业集团制药股份有限公司,9
安顺,2019,贵州贵航飞机设计研究所,research,8,贵州贵航飞机设计研究所,10
安顺,2019,贵州贵安精准医学研究院股份有限公司,firm,7,贵州贵安精准医学研究院股份有限公司,11
安顺,2019,贵州安大航空锻造有限责任公司,firm,6,贵州安大航空锻造有限责任公司,12
安顺,2019,贵州红星发展股份有限公司,firm,6,贵州红星发展股份有限公司,13
安顺,2019,贵州红星山海生物科技有限责任公司,firm,6,贵州红星山海生物科技有限责任公司,14
安顺,2019,贵州锦程铝业科技有限公司,firm,6,贵州锦程铝业科技有限公司,15
安顺,2019,普定县银丰农业科技发展有限公司,firm,5,普定县银丰农业科技发展有限公司,16
安顺,2019,王云飞,individual,5,王云飞,17
安顺,2019,贵州全农旅游开发有限公司,firm,5,贵州全农旅游开发有限公司,18
安顺,2019,贵州创为联合农业科技有限公司,firm,5,贵州创为联合农业科技有限公司,19
安顺,2019,贵州晨春石业有限公司,firm,5,贵州晨春石业有限公司,20
安顺,2020,贵州安大航空锻造有限责任公司,firm,47,贵州安大航空锻造有限责任公司,1
安顺,2020,贵州新安航空机械有限责任公司,firm,38,贵州新安航空机械有限责任公司,2
安顺,2020,中航贵州飞机有限责任公司,firm,24,中航贵州飞机有限责任公司,3
安顺,2020,贵州安吉航空精密铸造有限责任公司,firm,20,贵州安吉航空精密铸造有限责任公司,4
安顺,2020,贵州树精英教育科技有限责任公司,firm,20,贵州树精英教育科技有限责任公司,5
安顺,2020,贵州风雷航空军械有限责任公司,firm,15,贵州风雷航空军械有限责任公司,6
安顺,2020,康命源(贵州)科技发展有限公司,firm,12,康命源(贵州)科技发展有限公司,7
安顺,2020,贵州贵航飞机设计研究所,research,12,贵州贵航飞机设计研究所,8
安顺,2020,安顺中安安装工程有限公司,firm,10,安顺中安安装工程有限公司,9
安顺,2020,安顺学院,univ,9,安顺学院,10
安顺,2020,安顺市乾辰谷材科技有限公司,firm,9,安顺市乾辰谷材科技有限公司,11
安顺,2020,紫云自治县紫香源农林科技有限责任公司,firm,9,紫云自治县紫香源农林科技有限责任公司,12
安顺,2020,普定县鸡场坡春林茶业有限公司,firm,8,普定县鸡场坡春林茶业有限公司,13
安顺,2020,贵州鑫龙盛食品有限公司,firm,8,贵州鑫龙盛食品有限公司,14
安顺,2020,贵州闽乾思源塑料制品有限责任公司,firm,8,贵州闽乾思源塑料制品有限责任公司,15
安顺,2020,安顺鸿祥绿色产业有限责任公司,firm,7,安顺鸿祥绿色产业有限责任公司,16
安顺,2020,普定县久茗茶业有限公司,firm,7,普定县久茗茶业有限公司,17
安顺,2020,普定县新民茶叶生产专业合作社,firm,7,普定县新民茶叶生产专业合作社,18
安顺,2020,贵州哚贝古茶开发有限公司,firm,7,贵州哚贝古茶开发有限公司,19
安顺,2020,贵州美洁环卫工程有限责任公司,firm,7,贵州美洁环卫工程有限责任公司,20
安顺,2021,贵州安大航空锻造有限责任公司,firm,29,贵州安大航空锻造有限责任公司,1
安顺,2021,贵州新安航空机械有限责任公司,firm,28,贵州新安航空机械有限责任公司,2
安顺,2021,中航贵州飞机有限责任公司,firm,27,中航贵州飞机有限责任公司,3
安顺,2021,贵州安吉航空精密铸造有限责任公司,firm,18,贵州安吉航空精密铸造有限责任公司,4
安顺,2021,贵州贵飞飞机设计研究院有限公司,firm,15,贵州贵飞飞机设计研究院有限公司,5
安顺,2021,贵州南山婆食品加工有限公司,firm,14,贵州南山婆食品加工有限公司,6
安顺,2021,普定县绿源苗业开发有限公司,firm,9,普定县绿源苗业开发有限公司,7
安顺,2021,贵州省紫安新材料科技有限公司,firm,8,贵州省紫安新材料科技有限公司,8
安顺,2021,贵州风雷航空军械有限责任公司,firm,8,贵州风雷航空军械有限责任公司,9
安顺,2021,固达电线电缆(集团)有限公司,firm,7,固达电线电缆(集团)有限公司,10
安顺,2021,安顺职业技术学院,univ,7,安顺职业技术学院,11
安顺,2021,贵州天马虹山轴承有限公司,firm,7,贵州天马虹山轴承有限公司,12
安顺,2021,贵州汇科电气有限公司,firm,7,贵州汇科电气有限公司,13
安顺,2021,贵州百灵企业集团制药股份有限公司,firm,7,贵州百灵企业集团制药股份有限公司,14
安顺,2021,安顺学院,univ,6,安顺学院,15
安顺,2021,江林(贵州)高科发展股份有限公司,firm,6,江林(贵州)高科发展股份有限公司,16
安顺,2021,贵州富乐森装配式建筑工业有限公司,firm,6,贵州富乐森装配式建筑工业有限公司,17
安顺,2021,郭山鹰,individual,6,郭山鹰,18
安顺,2021,彭昌昌,individual,5,彭昌昌,19
安顺,2021,童兴勇,individual,5,童兴勇,20
安顺,2022,中航贵州飞机有限责任公司,firm,28,中航贵州飞机有限责任公司,1
安顺,2022,贵州新安航空机械有限责任公司,firm,27,贵州新安航空机械有限责任公司,2
安顺,2022,贵州安吉航空精密铸造有限责任公司,firm,24,贵州安吉航空精密铸造有限责任公司,3
安顺,2022,贵州百灵企业集团制药股份有限公司,firm,24,贵州百灵企业集团制药股份有限公司,4
安顺,2022,贵州安大航空锻造有限责任公司,firm,18,贵州安大航空锻造有限责任公司,5
安顺,2022,安顺学院,univ,11,安顺学院,6
安顺,2022,贵州风雷航空军械有限责任公司,firm,8,贵州风雷航空军械有限责任公司,7
安顺,2022,贵州龙飞航空附件有限公司,firm,7,贵州龙飞航空附件有限公司,8
安顺,2022,贵州恒通源管业有限公司,firm,6,贵州恒通源管业有限公司,9
安顺,2022,贵州贵飞飞机设计研究院有限公司,firm,6,贵州贵飞飞机设计研究院有限公司,10
安顺,2022,安顺市宝林科技中药饮片有限公司,firm,5,安顺市宝林科技中药饮片有限公司,11
安顺,2022,安顺职业技术学院,univ,5,安顺职业技术学院,12
安顺,2022,普定县持恒林业科技发展有限公司,firm,4,普定县持恒林业科技发展有限公司,13
安顺,2022,贵州省紫安新材料科技有限公司,firm,4,贵州省紫安新材料科技有限公司,14
安顺,2022,贵州精一电力线路器材有限责任公司,firm,4,贵州精一电力线路器材有限责任公司,15
安顺,2022,贵州黄果树金叶科技有限公司,firm,4,贵州黄果树金叶科技有限公司,16
安顺,2022,贵州黎阳国际制造有限公司,firm,4,贵州黎阳国际制造有限公司,17
