policy_name,batch_year,raw_region_name,parent_city_for_t10,province_hint,mapping_level,source_name,source_url,confidence,note
innovative_city_pilot,2016,海淀区,北京,,district_mapped_to_municipality,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,滨海新区,天津,,district_mapped_to_municipality,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,杨浦区,上海,,district_mapped_to_municipality,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,沙坪坝区,重庆,,district_mapped_to_municipality,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,石家庄市,石家庄,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,唐山市,唐山,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,秦皇岛市,秦皇岛,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,太原市,太原,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,呼和浩特市,呼和浩特,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,包头市,包头,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,沈阳市,沈阳,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,大连市,大连,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,长春市,长春,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,哈尔滨市,哈尔滨,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,南京市,南京,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,常州市,常州,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,连云港市,连云港,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,镇江市,镇江,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,南通市,南通,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,泰州市,泰州,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,扬州市,扬州,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,盐城市,盐城,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,无锡市,无锡,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,苏州市,苏州,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,宁波市,宁波,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,嘉兴市,嘉兴,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,杭州市,杭州,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,湖州市,湖州,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,合肥市,合肥,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,福州市,福州,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,厦门市,厦门,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,南昌市,南昌,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,景德镇市,景德镇,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,萍乡市,萍乡,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,济南市,济南,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,青岛市,青岛,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,济宁市,济宁,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,烟台市,烟台,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,郑州市,郑州,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,洛阳市,洛阳,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,南阳市,南阳,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,武汉市,武汉,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,襄阳市,襄阳,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,宜昌市,宜昌,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,长沙市,长沙,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,广州市,广州,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,深圳市,深圳,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,南宁市,南宁,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,海口市,海口,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,成都市,成都,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,贵阳市,贵阳,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,遵义市,遵义,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,昆明市,昆明,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,西安市,西安,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,宝鸡市,宝鸡,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,兰州市,兰州,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,银川市,银川,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,西宁市,西宁,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,乌鲁木齐市,乌鲁木齐,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,昌吉市,昌吉,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2016,石河子市,石河子,,city,MOST/NDRC 2016 innovative city pilot construction list PDF,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/fgzc/gfxwj/gfxwj2016/201612/W020161213625137031859.pdf,high,
innovative_city_pilot,2018,吉林市,吉林,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,徐州市,徐州,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,绍兴市,绍兴,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,金华市,金华,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,马鞍山市,马鞍山,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,芜湖市,芜湖,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,泉州市,泉州,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,龙岩市,龙岩,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,潍坊市,潍坊,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,东营市,东营,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,株洲市,株洲,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,衡阳市,衡阳,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,佛山市,佛山,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,东莞市,东莞,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,玉溪市,玉溪,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,拉萨市,拉萨,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
innovative_city_pilot,2018,汉中市,汉中,,city,MOST/NDRC 2018 new batch innovative city construction letter,https://www.most.gov.cn/xxgk/xinxifenlei/fdzdgknr/qtwj/qtwj2018/201804/t20180404_139016.html,high,
bigdata_comprehensive_pilot,2016,贵州省,贵州省,贵州省,province,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,high,首个国家级大数据综合试验区，省级覆盖
bigdata_comprehensive_pilot,2016,京津冀,京津冀,,region,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,high,跨区域；城市展开需另行决定
bigdata_comprehensive_pilot,2016,珠江三角洲,珠江三角洲,,region,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,high,跨区域；建议展开为珠三角九市或按广东省内城市单独映射
bigdata_comprehensive_pilot,2016,上海市,上海,,city,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,high,区域示范类
bigdata_comprehensive_pilot,2016,河南省,河南省,,province,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,high,省级覆盖
bigdata_comprehensive_pilot,2016,重庆市,重庆,,city,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,high,直辖市
bigdata_comprehensive_pilot,2016,沈阳市,沈阳,,city,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,high,城市
bigdata_comprehensive_pilot,2016,内蒙古自治区,内蒙古自治区,,province,NDRC/MIIT/CAC big data comprehensive pilot zones report,https://wap.miit.gov.cn/ztzl/lszt/tddsjcyfz/sdsf/art/2020/art_59cc06f2e0604858a60ab35c6b0319de.html,high,大数据基础设施统筹发展类，省级覆盖
ip_demo_city,2012,武汉市,武汉,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,广州市,广州,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,深圳市,深圳,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,长沙市,长沙,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,成都市,成都,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,苏州市,苏州,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,杭州市,杭州,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,济南市,济南,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,青岛市,青岛,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,郑州市,郑州,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,哈尔滨市,哈尔滨,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,南京市,南京,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,南通市,南通,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,镇江市,镇江,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,福州市,福州,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,东营市,东营,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,大连市,大连,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,烟台市,烟台,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,洛阳市,洛阳,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,泉州市,泉州,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,温州市,温州,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,西安市,西安,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2012,芜湖市,芜湖,,city,CNIPA/Gov.cn first batch national IP demonstration cities,https://www.gov.cn/gzdt/2012-04/28/content_2126042.htm,high,
ip_demo_city,2013,厦门市,厦门,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,宁波市,宁波,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,长春市,长春,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,东莞市,东莞,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,无锡市,无锡,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,株洲市,株洲,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,泰州市,泰州,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,潍坊市,潍坊,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,淄博市,淄博,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,合肥市,合肥,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,嘉兴市,嘉兴,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,南阳市,南阳,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,湖州市,湖州,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,昌吉回族自治州,昌吉回族自治州,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,新乡市,新乡,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,贵阳市,贵阳,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,常熟市,常熟,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
ip_demo_city,2013,昆山市,昆山,,city,CNIPA second batch national IP demonstration cities,https://www.cnipa.gov.cn/art/2013/10/23/art_2633_165795.html,high,
