省份,城市,城市代码,年份,idc_new,idc_stock,ln1p_idc_new,ln1p_idc_stock
四川省,乐山市,511100.0,2024,0,4,0.0,1.6094379124341003
四川省,南充市,511300.0,2000,0,0,0.0,0.0
四川省,南充市,511300.0,2001,0,0,0.0,0.0
四川省,南充市,511300.0,2002,0,0,0.0,0.0
四川省,南充市,511300.0,2003,0,0,0.0,0.0
四川省,南充市,511300.0,2004,0,0,0.0,0.0
四川省,南充市,511300.0,2005,0,0,0.0,0.0
四川省,南充市,511300.0,2006,0,0,0.0,0.0
四川省,南充市,511300.0,2007,0,0,0.0,0.0
四川省,南充市,511300.0,2008,0,0,0.0,0.0
四川省,南充市,511300.0,2009,0,0,0.0,0.0
四川省,南充市,511300.0,2010,0,0,0.0,0.0
四川省,南充市,511300.0,2011,0,0,0.0,0.0
四川省,南充市,511300.0,2012,0,0,0.0,0.0
四川省,南充市,511300.0,2013,0,0,0.0,0.0
四川省,南充市,511300.0,2014,1,1,0.6931471805599453,0.6931471805599453
四川省,南充市,511300.0,2015,1,2,0.6931471805599453,1.0986122886681098
四川省,南充市,511300.0,2016,1,3,0.6931471805599453,1.3862943611198906
四川省,南充市,511300.0,2017,0,3,0.0,1.3862943611198906
四川省,南充市,511300.0,2018,0,3,0.0,1.3862943611198906
四川省,南充市,511300.0,2019,0,3,0.0,1.3862943611198906
四川省,南充市,511300.0,2020,0,3,0.0,1.3862943611198906
四川省,南充市,511300.0,2021,1,4,0.6931471805599453,1.6094379124341003
四川省,南充市,511300.0,2022,0,4,0.0,1.6094379124341003
四川省,南充市,511300.0,2023,0,4,0.0,1.6094379124341003
四川省,南充市,511300.0,2024,0,4,0.0,1.6094379124341003
四川省,眉山市,511400.0,2000,0,0,0.0,0.0
四川省,眉山市,511400.0,2001,0,0,0.0,0.0
四川省,眉山市,511400.0,2002,0,0,0.0,0.0
四川省,眉山市,511400.0,2003,0,0,0.0,0.0
四川省,眉山市,511400.0,2004,0,0,0.0,0.0
四川省,眉山市,511400.0,2005,0,0,0.0,0.0
四川省,眉山市,511400.0,2006,0,0,0.0,0.0
四川省,眉山市,511400.0,2007,0,0,0.0,0.0
四川省,眉山市,511400.0,2008,0,0,0.0,0.0
四川省,眉山市,511400.0,2009,0,0,0.0,0.0
四川省,眉山市,511400.0,2010,0,0,0.0,0.0
四川省,眉山市,511400.0,2011,0,0,0.0,0.0
四川省,眉山市,511400.0,2012,0,0,0.0,0.0
四川省,眉山市,511400.0,2013,0,0,0.0,0.0
四川省,眉山市,511400.0,2014,0,0,0.0,0.0
四川省,眉山市,511400.0,2015,1,1,0.6931471805599453,0.6931471805599453
四川省,眉山市,511400.0,2016,0,1,0.0,0.6931471805599453
四川省,眉山市,511400.0,2017,0,1,0.0,0.6931471805599453
四川省,眉山市,511400.0,2018,0,1,0.0,0.6931471805599453
四川省,眉山市,511400.0,2019,0,1,0.0,0.6931471805599453
四川省,眉山市,511400.0,2020,0,1,0.0,0.6931471805599453
四川省,眉山市,511400.0,2021,0,1,0.0,0.6931471805599453
四川省,眉山市,511400.0,2022,0,1,0.0,0.6931471805599453
四川省,眉山市,511400.0,2023,0,1,0.0,0.6931471805599453
四川省,眉山市,511400.0,2024,0,1,0.0,0.6931471805599453
四川省,宜宾市,511500.0,2000,0,0,0.0,0.0
四川省,宜宾市,511500.0,2001,0,0,0.0,0.0
四川省,宜宾市,511500.0,2002,0,0,0.0,0.0
四川省,宜宾市,511500.0,2003,0,0,0.0,0.0
四川省,宜宾市,511500.0,2004,0,0,0.0,0.0
四川省,宜宾市,511500.0,2005,0,0,0.0,0.0
四川省,宜宾市,511500.0,2006,0,0,0.0,0.0
四川省,宜宾市,511500.0,2007,0,0,0.0,0.0
四川省,宜宾市,511500.0,2008,0,0,0.0,0.0
四川省,宜宾市,511500.0,2009,0,0,0.0,0.0
四川省,宜宾市,511500.0,2010,0,0,0.0,0.0
四川省,宜宾市,511500.0,2011,0,0,0.0,0.0
四川省,宜宾市,511500.0,2012,0,0,0.0,0.0
四川省,宜宾市,511500.0,2013,0,0,0.0,0.0
四川省,宜宾市,511500.0,2014,1,1,0.6931471805599453,0.6931471805599453
四川省,宜宾市,511500.0,2015,1,2,0.6931471805599453,1.0986122886681098
四川省,宜宾市,511500.0,2016,0,2,0.0,1.0986122886681098
四川省,宜宾市,511500.0,2017,0,2,0.0,1.0986122886681098
四川省,宜宾市,511500.0,2018,0,2,0.0,1.0986122886681098
四川省,宜宾市,511500.0,2019,0,2,0.0,1.0986122886681098
四川省,宜宾市,511500.0,2020,0,2,0.0,1.0986122886681098
四川省,宜宾市,511500.0,2021,0,2,0.0,1.0986122886681098
四川省,宜宾市,511500.0,2022,0,2,0.0,1.0986122886681098
四川省,宜宾市,511500.0,2023,0,2,0.0,1.0986122886681098
四川省,宜宾市,511500.0,2024,0,2,0.0,1.0986122886681098
四川省,广安市,511600.0,2000,0,0,0.0,0.0
四川省,广安市,511600.0,2001,0,0,0.0,0.0
四川省,广安市,511600.0,2002,0,0,0.0,0.0
四川省,广安市,511600.0,2003,0,0,0.0,0.0
四川省,广安市,511600.0,2004,0,0,0.0,0.0
四川省,广安市,511600.0,2005,0,0,0.0,0.0
四川省,广安市,511600.0,2006,0,0,0.0,0.0
四川省,广安市,511600.0,2007,0,0,0.0,0.0
四川省,广安市,511600.0,2008,0,0,0.0,0.0
四川省,广安市,511600.0,2009,0,0,0.0,0.0
四川省,广安市,511600.0,2010,0,0,0.0,0.0
四川省,广安市,511600.0,2011,0,0,0.0,0.0
四川省,广安市,511600.0,2012,0,0,0.0,0.0
四川省,广安市,511600.0,2013,0,0,0.0,0.0
四川省,广安市,511600.0,2014,0,0,0.0,0.0
四川省,广安市,511600.0,2015,1,1,0.6931471805599453,0.6931471805599453
四川省,广安市,511600.0,2016,0,1,0.0,0.6931471805599453
四川省,广安市,511600.0,2017,0,1,0.0,0.6931471805599453
四川省,广安市,511600.0,2018,0,1,0.0,0.6931471805599453
四川省,广安市,511600.0,2019,0,1,0.0,0.6931471805599453
四川省,广安市,511600.0,2020,0,1,0.0,0.6931471805599453
四川省,广安市,511600.0,2021,0,1,0.0,0.6931471805599453
四川省,广安市,511600.0,2022,0,1,0.0,0.6931471805599453
四川省,广安市,511600.0,2023,0,1,0.0,0.6931471805599453
四川省,广安市,511600.0,2024,0,1,0.0,0.6931471805599453
四川省,达州市,511700.0,2000,0,0,0.0,0.0
四川省,达州市,511700.0,2001,0,0,0.0,0.0
四川省,达州市,511700.0,2002,0,0,0.0,0.0
四川省,达州市,511700.0,2003,0,0,0.0,0.0
四川省,达州市,511700.0,2004,0,0,0.0,0.0
四川省,达州市,511700.0,2005,0,0,0.0,0.0
四川省,达州市,511700.0,2006,0,0,0.0,0.0
四川省,达州市,511700.0,2007,0,0,0.0,0.0
四川省,达州市,511700.0,2008,0,0,0.0,0.0
四川省,达州市,511700.0,2009,0,0,0.0,0.0
四川省,达州市,511700.0,2010,0,0,0.0,0.0
四川省,达州市,511700.0,2011,0,0,0.0,0.0
四川省,达州市,511700.0,2012,0,0,0.0,0.0
四川省,达州市,511700.0,2013,0,0,0.0,0.0
四川省,达州市,511700.0,2014,0,0,0.0,0.0
四川省,达州市,511700.0,2015,1,1,0.6931471805599453,0.6931471805599453
四川省,达州市,511700.0,2016,0,1,0.0,0.6931471805599453
四川省,达州市,511700.0,2017,0,1,0.0,0.6931471805599453
四川省,达州市,511700.0,2018,0,1,0.0,0.6931471805599453
四川省,达州市,511700.0,2019,0,1,0.0,0.6931471805599453
四川省,达州市,511700.0,2020,0,1,0.0,0.6931471805599453
四川省,达州市,511700.0,2021,1,2,0.6931471805599453,1.0986122886681098
四川省,达州市,511700.0,2022,0,2,0.0,1.0986122886681098
四川省,达州市,511700.0,2023,0,2,0.0,1.0986122886681098
四川省,达州市,511700.0,2024,0,2,0.0,1.0986122886681098
四川省,雅安市,511800.0,2000,0,0,0.0,0.0
四川省,雅安市,511800.0,2001,0,0,0.0,0.0
四川省,雅安市,511800.0,2002,0,0,0.0,0.0
四川省,雅安市,511800.0,2003,0,0,0.0,0.0
四川省,雅安市,511800.0,2004,0,0,0.0,0.0
四川省,雅安市,511800.0,2005,0,0,0.0,0.0
四川省,雅安市,511800.0,2006,0,0,0.0,0.0
四川省,雅安市,511800.0,2007,0,0,0.0,0.0
四川省,雅安市,511800.0,2008,0,0,0.0,0.0
四川省,雅安市,511800.0,2009,0,0,0.0,0.0
四川省,雅安市,511800.0,2010,0,0,0.0,0.0
四川省,雅安市,511800.0,2011,0,0,0.0,0.0
四川省,雅安市,511800.0,2012,0,0,0.0,0.0
四川省,雅安市,511800.0,2013,0,0,0.0,0.0
四川省,雅安市,511800.0,2014,0,0,0.0,0.0
四川省,雅安市,511800.0,2015,1,1,0.6931471805599453,0.6931471805599453
四川省,雅安市,511800.0,2016,0,1,0.0,0.6931471805599453
四川省,雅安市,511800.0,2017,0,1,0.0,0.6931471805599453
四川省,雅安市,511800.0,2018,0,1,0.0,0.6931471805599453
四川省,雅安市,511800.0,2019,0,1,0.0,0.6931471805599453
四川省,雅安市,511800.0,2020,1,2,0.6931471805599453,1.0986122886681098
四川省,雅安市,511800.0,2021,2,4,1.0986122886681098,1.6094379124341003
四川省,雅安市,511800.0,2022,1,5,0.6931471805599453,1.791759469228055
四川省,雅安市,511800.0,2023,0,5,0.0,1.791759469228055
四川省,雅安市,511800.0,2024,0,5,0.0,1.791759469228055
四川省,阿坝藏族羌族自治州,513200.0,2000,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2001,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2002,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2003,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2004,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2005,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2006,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2007,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2008,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2009,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2010,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2011,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2012,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2013,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2014,0,0,0.0,0.0
四川省,阿坝藏族羌族自治州,513200.0,2015,1,1,0.6931471805599453,0.6931471805599453
四川省,阿坝藏族羌族自治州,513200.0,2016,0,1,0.0,0.6931471805599453
四川省,阿坝藏族羌族自治州,513200.0,2017,0,1,0.0,0.6931471805599453
四川省,阿坝藏族羌族自治州,513200.0,2018,0,1,0.0,0.6931471805599453
四川省,阿坝藏族羌族自治州,513200.0,2019,0,1,0.0,0.6931471805599453
四川省,阿坝藏族羌族自治州,513200.0,2020,3,4,1.3862943611198906,1.6094379124341003
四川省,阿坝藏族羌族自治州,513200.0,2021,1,5,0.6931471805599453,1.791759469228055
四川省,阿坝藏族羌族自治州,513200.0,2022,0,5,0.0,1.791759469228055
四川省,阿坝藏族羌族自治州,513200.0,2023,0,5,0.0,1.791759469228055
四川省,阿坝藏族羌族自治州,513200.0,2024,0,5,0.0,1.791759469228055
四川省,凉山彝族自治州,513400.0,2000,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2001,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2002,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2003,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2004,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2005,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2006,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2007,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2008,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2009,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2010,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2011,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2012,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2013,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2014,0,0,0.0,0.0
四川省,凉山彝族自治州,513400.0,2015,1,1,0.6931471805599453,0.6931471805599453
四川省,凉山彝族自治州,513400.0,2016,0,1,0.0,0.6931471805599453
四川省,凉山彝族自治州,513400.0,2017,0,1,0.0,0.6931471805599453
四川省,凉山彝族自治州,513400.0,2018,0,1,0.0,0.6931471805599453
四川省,凉山彝族自治州,513400.0,2019,1,2,0.6931471805599453,1.0986122886681098
四川省,凉山彝族自治州,513400.0,2020,1,3,0.6931471805599453,1.3862943611198906
四川省,凉山彝族自治州,513400.0,2021,0,3,0.0,1.3862943611198906
四川省,凉山彝族自治州,513400.0,2022,0,3,0.0,1.3862943611198906
四川省,凉山彝族自治州,513400.0,2023,0,3,0.0,1.3862943611198906
四川省,凉山彝族自治州,513400.0,2024,0,3,0.0,1.3862943611198906
贵州省,安顺市,520100.0,2000,0,0,0.0,0.0
贵州省,安顺市,520100.0,2001,0,0,0.0,0.0
贵州省,安顺市,520100.0,2002,0,0,0.0,0.0
贵州省,安顺市,520100.0,2003,0,0,0.0,0.0
贵州省,安顺市,520100.0,2004,0,0,0.0,0.0
贵州省,安顺市,520100.0,2005,0,0,0.0,0.0
贵州省,安顺市,520100.0,2006,0,0,0.0,0.0
贵州省,安顺市,520100.0,2007,0,0,0.0,0.0
贵州省,安顺市,520100.0,2008,0,0,0.0,0.0
贵州省,安顺市,520100.0,2009,0,0,0.0,0.0
贵州省,安顺市,520100.0,2010,0,0,0.0,0.0
贵州省,安顺市,520100.0,2011,0,0,0.0,0.0
贵州省,安顺市,520100.0,2012,0,0,0.0,0.0
贵州省,安顺市,520100.0,2013,0,0,0.0,0.0
贵州省,安顺市,520100.0,2014,0,0,0.0,0.0
贵州省,安顺市,520100.0,2015,0,0,0.0,0.0
贵州省,安顺市,520100.0,2016,0,0,0.0,0.0
贵州省,安顺市,520100.0,2017,0,0,0.0,0.0
贵州省,安顺市,520100.0,2018,1,1,0.6931471805599453,0.6931471805599453
贵州省,安顺市,520100.0,2019,0,1,0.0,0.6931471805599453
贵州省,安顺市,520100.0,2020,0,1,0.0,0.6931471805599453
贵州省,安顺市,520100.0,2021,0,1,0.0,0.6931471805599453
贵州省,安顺市,520100.0,2022,0,1,0.0,0.6931471805599453
贵州省,安顺市,520100.0,2023,0,1,0.0,0.6931471805599453
贵州省,安顺市,520100.0,2024,0,1,0.0,0.6931471805599453
贵州省,六盘水市,520200.0,2000,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2001,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2002,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2003,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2004,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2005,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2006,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2007,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2008,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2009,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2010,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2011,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2012,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2013,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2014,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2015,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2016,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2017,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2018,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2019,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2020,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2021,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2022,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2023,0,0,0.0,0.0
贵州省,六盘水市,520200.0,2024,0,0,0.0,0.0
贵州省,遵义市,520300.0,2000,0,0,0.0,0.0
贵州省,遵义市,520300.0,2001,0,0,0.0,0.0
贵州省,遵义市,520300.0,2002,0,0,0.0,0.0
贵州省,遵义市,520300.0,2003,0,0,0.0,0.0
贵州省,遵义市,520300.0,2004,0,0,0.0,0.0
贵州省,遵义市,520300.0,2005,0,0,0.0,0.0
贵州省,遵义市,520300.0,2006,0,0,0.0,0.0
贵州省,遵义市,520300.0,2007,0,0,0.0,0.0
贵州省,遵义市,520300.0,2008,0,0,0.0,0.0
贵州省,遵义市,520300.0,2009,0,0,0.0,0.0
贵州省,遵义市,520300.0,2010,0,0,0.0,0.0
贵州省,遵义市,520300.0,2011,0,0,0.0,0.0
贵州省,遵义市,520300.0,2012,0,0,0.0,0.0
贵州省,遵义市,520300.0,2013,0,0,0.0,0.0
贵州省,遵义市,520300.0,2014,0,0,0.0,0.0
贵州省,遵义市,520300.0,2015,0,0,0.0,0.0
贵州省,遵义市,520300.0,2016,0,0,0.0,0.0
贵州省,遵义市,520300.0,2017,0,0,0.0,0.0
贵州省,遵义市,520300.0,2018,0,0,0.0,0.0
贵州省,遵义市,520300.0,2019,0,0,0.0,0.0
贵州省,遵义市,520300.0,2020,0,0,0.0,0.0
贵州省,遵义市,520300.0,2021,0,0,0.0,0.0
贵州省,遵义市,520300.0,2022,1,1,0.6931471805599453,0.6931471805599453
贵州省,遵义市,520300.0,2023,0,1,0.0,0.6931471805599453
贵州省,遵义市,520300.0,2024,0,1,0.0,0.6931471805599453
贵州省,铜仁市,520600.0,2000,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2001,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2002,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2003,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2004,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2005,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2006,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2007,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2008,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2009,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2010,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2011,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2012,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2013,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2014,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2015,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2016,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2017,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2018,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2019,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2020,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2021,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2022,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2023,0,0,0.0,0.0
贵州省,铜仁市,520600.0,2024,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2000,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2001,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2002,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2003,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2004,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2005,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2006,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2007,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2008,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2009,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2010,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2011,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2012,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2013,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2014,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2015,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2016,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2017,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2018,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2019,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2020,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2021,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2022,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2023,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,522601.0,2024,0,0,0.0,0.0
云南省,曲靖市,530300.0,2000,0,0,0.0,0.0
云南省,曲靖市,530300.0,2001,0,0,0.0,0.0
云南省,曲靖市,530300.0,2002,0,0,0.0,0.0
云南省,曲靖市,530300.0,2003,0,0,0.0,0.0
云南省,曲靖市,530300.0,2004,0,0,0.0,0.0
云南省,曲靖市,530300.0,2005,0,0,0.0,0.0
云南省,曲靖市,530300.0,2006,0,0,0.0,0.0
云南省,曲靖市,530300.0,2007,0,0,0.0,0.0
云南省,曲靖市,530300.0,2008,0,0,0.0,0.0
云南省,曲靖市,530300.0,2009,0,0,0.0,0.0
云南省,曲靖市,530300.0,2010,0,0,0.0,0.0
云南省,曲靖市,530300.0,2011,0,0,0.0,0.0
云南省,曲靖市,530300.0,2012,0,0,0.0,0.0
云南省,曲靖市,530300.0,2013,0,0,0.0,0.0
云南省,曲靖市,530300.0,2014,0,0,0.0,0.0
云南省,曲靖市,530300.0,2015,0,0,0.0,0.0
云南省,曲靖市,530300.0,2016,0,0,0.0,0.0
云南省,曲靖市,530300.0,2017,0,0,0.0,0.0
云南省,曲靖市,530300.0,2018,0,0,0.0,0.0
云南省,曲靖市,530300.0,2019,0,0,0.0,0.0
云南省,曲靖市,530300.0,2020,0,0,0.0,0.0
云南省,曲靖市,530300.0,2021,0,0,0.0,0.0
云南省,曲靖市,530300.0,2022,0,0,0.0,0.0
云南省,曲靖市,530300.0,2023,0,0,0.0,0.0
云南省,曲靖市,530300.0,2024,0,0,0.0,0.0
云南省,玉溪市,530400.0,2000,0,0,0.0,0.0
云南省,玉溪市,530400.0,2001,0,0,0.0,0.0
云南省,玉溪市,530400.0,2002,0,0,0.0,0.0
云南省,玉溪市,530400.0,2003,0,0,0.0,0.0
云南省,玉溪市,530400.0,2004,0,0,0.0,0.0
云南省,玉溪市,530400.0,2005,0,0,0.0,0.0
云南省,玉溪市,530400.0,2006,0,0,0.0,0.0
云南省,玉溪市,530400.0,2007,0,0,0.0,0.0
云南省,玉溪市,530400.0,2008,0,0,0.0,0.0
云南省,玉溪市,530400.0,2009,0,0,0.0,0.0
云南省,玉溪市,530400.0,2010,0,0,0.0,0.0
云南省,玉溪市,530400.0,2011,0,0,0.0,0.0
云南省,玉溪市,530400.0,2012,0,0,0.0,0.0
云南省,玉溪市,530400.0,2013,0,0,0.0,0.0
云南省,玉溪市,530400.0,2014,0,0,0.0,0.0
云南省,玉溪市,530400.0,2015,0,0,0.0,0.0
云南省,玉溪市,530400.0,2016,0,0,0.0,0.0
云南省,玉溪市,530400.0,2017,0,0,0.0,0.0
云南省,玉溪市,530400.0,2018,0,0,0.0,0.0
云南省,玉溪市,530400.0,2019,0,0,0.0,0.0
云南省,玉溪市,530400.0,2020,0,0,0.0,0.0
云南省,玉溪市,530400.0,2021,0,0,0.0,0.0
云南省,玉溪市,530400.0,2022,1,1,0.6931471805599453,0.6931471805599453
云南省,玉溪市,530400.0,2023,0,1,0.0,0.6931471805599453
云南省,玉溪市,530400.0,2024,0,1,0.0,0.6931471805599453
云南省,保山市,530500.0,2000,0,0,0.0,0.0
云南省,保山市,530500.0,2001,0,0,0.0,0.0
云南省,保山市,530500.0,2002,0,0,0.0,0.0
云南省,保山市,530500.0,2003,0,0,0.0,0.0
云南省,保山市,530500.0,2004,0,0,0.0,0.0
云南省,保山市,530500.0,2005,0,0,0.0,0.0
云南省,保山市,530500.0,2006,0,0,0.0,0.0
云南省,保山市,530500.0,2007,0,0,0.0,0.0
云南省,保山市,530500.0,2008,0,0,0.0,0.0
云南省,保山市,530500.0,2009,0,0,0.0,0.0
云南省,保山市,530500.0,2010,0,0,0.0,0.0
云南省,保山市,530500.0,2011,0,0,0.0,0.0
云南省,保山市,530500.0,2012,0,0,0.0,0.0
云南省,保山市,530500.0,2013,0,0,0.0,0.0
云南省,保山市,530500.0,2014,0,0,0.0,0.0
云南省,保山市,530500.0,2015,0,0,0.0,0.0
云南省,保山市,530500.0,2016,0,0,0.0,0.0
云南省,保山市,530500.0,2017,0,0,0.0,0.0
云南省,保山市,530500.0,2018,0,0,0.0,0.0
云南省,保山市,530500.0,2019,0,0,0.0,0.0
云南省,保山市,530500.0,2020,0,0,0.0,0.0
云南省,保山市,530500.0,2021,0,0,0.0,0.0
云南省,保山市,530500.0,2022,0,0,0.0,0.0
云南省,保山市,530500.0,2023,0,0,0.0,0.0
云南省,保山市,530500.0,2024,0,0,0.0,0.0
云南省,昭通市,530600.0,2000,0,0,0.0,0.0
云南省,昭通市,530600.0,2001,0,0,0.0,0.0
云南省,昭通市,530600.0,2002,0,0,0.0,0.0
云南省,昭通市,530600.0,2003,0,0,0.0,0.0
云南省,昭通市,530600.0,2004,0,0,0.0,0.0
云南省,昭通市,530600.0,2005,0,0,0.0,0.0
云南省,昭通市,530600.0,2006,0,0,0.0,0.0
云南省,昭通市,530600.0,2007,0,0,0.0,0.0
云南省,昭通市,530600.0,2008,0,0,0.0,0.0
云南省,昭通市,530600.0,2009,0,0,0.0,0.0
云南省,昭通市,530600.0,2010,0,0,0.0,0.0
云南省,昭通市,530600.0,2011,0,0,0.0,0.0
云南省,昭通市,530600.0,2012,0,0,0.0,0.0
云南省,昭通市,530600.0,2013,0,0,0.0,0.0
云南省,昭通市,530600.0,2014,0,0,0.0,0.0
云南省,昭通市,530600.0,2015,0,0,0.0,0.0
云南省,昭通市,530600.0,2016,0,0,0.0,0.0
云南省,昭通市,530600.0,2017,0,0,0.0,0.0
云南省,昭通市,530600.0,2018,0,0,0.0,0.0
云南省,昭通市,530600.0,2019,0,0,0.0,0.0
云南省,昭通市,530600.0,2020,0,0,0.0,0.0
云南省,昭通市,530600.0,2021,0,0,0.0,0.0
云南省,昭通市,530600.0,2022,1,1,0.6931471805599453,0.6931471805599453
云南省,昭通市,530600.0,2023,0,1,0.0,0.6931471805599453
云南省,昭通市,530600.0,2024,0,1,0.0,0.6931471805599453
云南省,丽江市,530700.0,2000,0,0,0.0,0.0
云南省,丽江市,530700.0,2001,0,0,0.0,0.0
云南省,丽江市,530700.0,2002,0,0,0.0,0.0
云南省,丽江市,530700.0,2003,0,0,0.0,0.0
云南省,丽江市,530700.0,2004,0,0,0.0,0.0
云南省,丽江市,530700.0,2005,0,0,0.0,0.0
云南省,丽江市,530700.0,2006,0,0,0.0,0.0
云南省,丽江市,530700.0,2007,0,0,0.0,0.0
云南省,丽江市,530700.0,2008,0,0,0.0,0.0
