city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share,roll_top_patents,roll_top_share,base_top_patents,base_top_share,roll_top_n,base_top_n
郑州,2018,inv_grant_grantyear,3099,765,0.016018761738190945,0.07195869635366248,0.20458212326556954,0.3310745401742497,62.42679779772625,399,587,0.1894159406260084,940,0.303323652791223,766,0.24717650855114554,10,10
郑州,2019,inv_grant_grantyear,2805,671,0.019305861381985954,0.06666666666666667,0.24563279857397505,0.3754010695187166,51.79774060395393,342,451,0.1607843137254902,878,0.31301247771836005,603,0.21497326203208555,10,10
郑州,2020,inv_grant_grantyear,4057,802,0.01957373632296346,0.06926300221838796,0.2469805274833621,0.3744145920631008,51.08886640241612,412,580,0.14296278037959084,1409,0.34730096130145427,774,0.19078136554104017,10,10
郑州,2021,inv_grant_grantyear,6469,1205,0.02928632532418963,0.13000463750193228,0.2929355387231411,0.3895501623125676,34.145629024138096,732,992,0.15334673056113773,2197,0.339619724841552,1014,0.15674756531148554,10,10
郑州,2022,inv_grant_grantyear,7243,1352,0.020053716424923186,0.0911224630677896,0.2382990473560679,0.3704266188043628,49.8660686533484,736,1048,0.14469142620461134,2034,0.28082286345436974,1216,0.16788623498550326,10,10
郑州,2023,inv_grant_grantyear,8181,1717,0.018506737335239182,0.1002322454467669,0.23322332233223322,0.33003300330033003,54.03437579977281,905,1225,0.1497371959418164,2310,0.28236156949028235,1461,0.17858452511917858,10,10
郴州,2008,inv_grant_grantyear,16,14,0.078125,0.125,0.4375,0.75,12.8,13,15,0.9375,1,0.0625,6,0.375,10,10
郴州,2009,inv_grant_grantyear,28,25,0.0433673469387755,0.07142857142857142,0.2857142857142857,0.46428571428571425,23.058823529411768,19,21,0.75,1,0.03571428571428571,8,0.2857142857142857,10,10
郴州,2010,inv_grant_grantyear,33,25,0.048668503213957756,0.09090909090909091,0.36363636363636365,0.5454545454545454,20.547169811320757,18,21,0.6363636363636364,7,0.21212121212121213,14,0.42424242424242425,10,10
郴州,2011,inv_grant_grantyear,28,25,0.04591836734693877,0.10714285714285714,0.28571428571428564,0.4642857142857142,21.77777777777778,18,19,0.6785714285714286,5,0.17857142857142858,5,0.17857142857142858,10,10
郴州,2012,inv_grant_grantyear,77,49,0.03086523865744645,0.06493506493506493,0.2987012987012987,0.44155844155844154,32.39890710382514,37,52,0.6753246753246753,11,0.14285714285714285,10,0.12987012987012986,10,10
郴州,2013,inv_grant_grantyear,85,52,0.037508650519031135,0.12941176470588237,0.3176470588235294,0.44705882352941184,26.660516605166055,32,38,0.4470588235294118,23,0.27058823529411763,15,0.17647058823529413,10,10
郴州,2014,inv_grant_grantyear,79,45,0.0427816055119372,0.11392405063291139,0.36708860759493667,0.5063291139240507,23.374531835205985,31,39,0.4936708860759494,29,0.3670886075949367,9,0.11392405063291139,10,10
郴州,2015,inv_grant_grantyear,114,65,0.034626038781163423,0.10526315789473684,0.3157894736842105,0.4473684210526315,28.88000000000001,45,57,0.5,35,0.30701754385964913,11,0.09649122807017543,10,10
郴州,2016,inv_grant_grantyear,116,61,0.07491082045184308,0.2413793103448276,0.42241379310344834,0.5258620689655173,13.349206349206343,34,43,0.3706896551724138,40,0.3448275862068966,9,0.07758620689655173,10,10
郴州,2017,inv_grant_grantyear,191,78,0.1527644527288179,0.3769633507853403,0.5130890052356021,0.5916230366492146,6.546025479992816,47,61,0.3193717277486911,99,0.518324607329843,14,0.07329842931937172,10,10
郴州,2018,inv_grant_grantyear,191,84,0.06252569830870867,0.21465968586387435,0.40837696335078527,0.49738219895287955,15.993423936869785,47,86,0.450261780104712,61,0.3193717277486911,15,0.07853403141361257,10,10
郴州,2019,inv_grant_grantyear,141,67,0.10135305065137566,0.2907801418439716,0.48226950354609927,0.5673758865248227,9.866501240694792,43,53,0.375886524822695,60,0.425531914893617,13,0.09219858156028368,10,10
郴州,2020,inv_grant_grantyear,157,72,0.04093472351819548,0.12101910828025478,0.3630573248407643,0.4840764331210191,24.429137760158564,39,51,0.3248407643312102,40,0.25477707006369427,9,0.05732484076433121,10,10
郴州,2021,inv_grant_grantyear,218,118,0.020957831832337345,0.06422018348623854,0.25688073394495414,0.3669724770642202,47.714859437751,82,105,0.481651376146789,60,0.27522935779816515,6,0.027522935779816515,10,10
郴州,2022,inv_grant_grantyear,291,156,0.018339414980928424,0.06872852233676977,0.24398625429553264,0.31958762886597947,54.52736638763684,95,144,0.4948453608247423,70,0.24054982817869416,2,0.006872852233676976,10,10
郴州,2023,inv_grant_grantyear,305,155,0.022477828540714864,0.09180327868852459,0.2721311475409836,0.3704918032786885,44.488283118125295,83,106,0.3475409836065574,95,0.3114754098360656,0,0.0,10,10
鄂尔多斯,2008,inv_grant_grantyear,11,8,0.19008264462809918,0.36363636363636365,0.7272727272727274,1.0,5.260869565217392,5,5,0.45454545454545453,5,0.45454545454545453,6,0.5454545454545454,10,10
鄂尔多斯,2009,inv_grant_grantyear,13,8,0.17159763313609472,0.3076923076923077,0.7692307692307692,1.0,5.82758620689655,6,11,0.8461538461538461,1,0.07692307692307693,13,1.0,10,10
鄂尔多斯,2010,inv_grant_grantyear,12,9,0.13888888888888887,0.25,0.6666666666666666,0.9999999999999999,7.200000000000001,5,5,0.4166666666666667,6,0.5,8,0.6666666666666666,10,10
鄂尔多斯,2011,inv_grant_grantyear,19,11,0.15235457063711913,0.3157894736842105,0.6842105263157894,0.9473684210526314,6.563636363636363,6,6,0.3157894736842105,11,0.5789473684210527,11,0.5789473684210527,10,10
鄂尔多斯,2012,inv_grant_grantyear,25,15,0.11360000000000003,0.24,0.6000000000000001,0.8000000000000002,8.802816901408448,10,14,0.56,7,0.28,7,0.28,10,10
鄂尔多斯,2013,inv_grant_grantyear,32,19,0.080078125,0.15625,0.53125,0.71875,12.487804878048781,13,21,0.65625,9,0.28125,2,0.0625,10,10
鄂尔多斯,2014,inv_grant_grantyear,21,18,0.06575963718820861,0.14285714285714285,0.38095238095238093,0.6190476190476191,15.206896551724139,16,19,0.9047619047619048,0,0.0,0,0.0,10,10
鄂尔多斯,2015,inv_grant_grantyear,50,34,0.039999999999999994,0.08,0.34,0.52,25.000000000000004,26,38,0.76,2,0.04,3,0.06,10,10
鄂尔多斯,2016,inv_grant_grantyear,64,42,0.03857421875,0.09375,0.359375,0.5,25.924050632911392,29,34,0.53125,22,0.34375,2,0.03125,10,10
鄂尔多斯,2017,inv_grant_grantyear,78,41,0.0450361604207758,0.1282051282051282,0.37179487179487175,0.5384615384615384,22.204379562043798,27,37,0.47435897435897434,16,0.20512820512820512,5,0.0641025641025641,10,10
鄂尔多斯,2018,inv_grant_grantyear,80,47,0.04031249999999999,0.1375,0.32499999999999996,0.4625,24.806201550387605,29,39,0.4875,19,0.2375,1,0.0125,10,10
鄂尔多斯,2019,inv_grant_grantyear,86,59,0.024337479718766902,0.06976744186046512,0.23255813953488375,0.37209302325581395,41.08888888888889,40,53,0.6162790697674418,12,0.13953488372093023,2,0.023255813953488372,10,10
鄂尔多斯,2020,inv_grant_grantyear,112,73,0.02216198979591837,0.08035714285714286,0.22321428571428567,0.33928571428571425,45.12230215827338,41,54,0.48214285714285715,11,0.09821428571428571,1,0.008928571428571428,10,10
鄂尔多斯,2021,inv_grant_grantyear,143,83,0.023130715438407747,0.09090909090909091,0.23076923076923075,0.34265734265734266,43.23255813953488,48,67,0.46853146853146854,18,0.1258741258741259,2,0.013986013986013986,10,10
鄂尔多斯,2022,inv_grant_grantyear,267,139,0.01390116287225238,0.04119850187265917,0.17602996254681647,0.2846441947565543,71.93642785065592,87,124,0.46441947565543074,33,0.12359550561797752,0,0.0,10,10
鄂尔多斯,2023,inv_grant_grantyear,476,191,0.016894993291434224,0.06932773109243698,0.2142857142857143,0.3235294117647059,59.189132706374075,122,192,0.40336134453781514,105,0.22058823529411764,0,0.0,10,10
鄂州,2008,inv_grant_grantyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,1,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,10,10
鄂州,2009,inv_grant_grantyear,9,9,0.1111111111111111,0.1111111111111111,0.5555555555555556,1.0,9.0,7,7,0.7777777777777778,1,0.1111111111111111,7,0.7777777777777778,10,10
鄂州,2010,inv_grant_grantyear,7,7,0.14285714285714285,0.14285714285714285,0.7142857142857142,0.9999999999999998,7.0,6,6,0.8571428571428571,0,0.0,3,0.42857142857142855,10,10
鄂州,2011,inv_grant_grantyear,13,11,0.10059171597633138,0.15384615384615385,0.5384615384615385,0.9230769230769231,9.941176470588234,9,11,0.8461538461538461,1,0.07692307692307693,1,0.07692307692307693,10,10
鄂州,2012,inv_grant_grantyear,18,15,0.07407407407407407,0.1111111111111111,0.4444444444444444,0.7222222222222222,13.5,15,18,1.0,0,0.0,0,0.0,10,10
鄂州,2013,inv_grant_grantyear,20,15,0.09000000000000002,0.2,0.5,0.7500000000000002,11.111111111111109,10,15,0.75,1,0.05,0,0.0,10,10
鄂州,2014,inv_grant_grantyear,17,15,0.07266435986159168,0.11764705882352941,0.411764705882353,0.7058823529411764,13.761904761904765,10,11,0.6470588235294118,3,0.17647058823529413,0,0.0,10,10
鄂州,2015,inv_grant_grantyear,37,30,0.03871439006574144,0.08108108108108109,0.2972972972972973,0.4594594594594595,25.830188679245268,23,29,0.7837837837837838,0,0.0,0,0.0,10,10
鄂州,2016,inv_grant_grantyear,50,42,0.02720000000000001,0.06,0.22000000000000003,0.36000000000000004,36.76470588235293,29,33,0.66,4,0.08,1,0.02,10,10
鄂州,2017,inv_grant_grantyear,43,29,0.048134126554894546,0.11627906976744186,0.37209302325581395,0.558139534883721,20.7752808988764,12,15,0.3488372093023256,6,0.13953488372093023,0,0.0,10,10
鄂州,2018,inv_grant_grantyear,60,40,0.03833333333333334,0.11666666666666667,0.3,0.4666666666666667,26.08695652173913,28,40,0.6666666666666666,6,0.1,0,0.0,10,10
鄂州,2019,inv_grant_grantyear,64,32,0.10498046875,0.28125,0.53125,0.65625,9.525581395348837,17,39,0.609375,10,0.15625,1,0.015625,10,10
鄂州,2020,inv_grant_grantyear,132,39,0.07598714416896238,0.18181818181818182,0.5151515151515151,0.7196969696969696,13.160120845921446,18,53,0.4015151515151515,41,0.3106060606060606,7,0.05303030303030303,10,10
鄂州,2021,inv_grant_grantyear,194,64,0.0917206929535551,0.25773195876288657,0.4948453608247423,0.6185567010309279,10.902665121668598,36,54,0.27835051546391754,98,0.5051546391752577,0,0.0,10,10
鄂州,2022,inv_grant_grantyear,253,70,0.1224671530566014,0.2648221343873518,0.5810276679841897,0.6877470355731226,8.165454777395077,35,48,0.18972332015810275,142,0.5612648221343873,5,0.019762845849802372,10,10
鄂州,2023,inv_grant_grantyear,285,80,0.11958140966451215,0.2807017543859649,0.5508771929824561,0.6280701754385966,8.362503860805107,36,53,0.18596491228070175,165,0.5789473684210527,0,0.0,10,10
酒泉,2008,inv_grant_grantyear,2,2,0.5,0.5,1.0,1.0,2.0,0,0,0.0,2,1.0,2,1.0,10,10
酒泉,2009,inv_grant_grantyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1,1.0,1,1.0,10,10
酒泉,2010,inv_grant_grantyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,1,1,0.3333333333333333,2,0.6666666666666666,3,1.0,10,10
酒泉,2011,inv_grant_grantyear,7,5,0.26530612244897955,0.42857142857142855,0.9999999999999998,0.9999999999999998,3.7692307692307696,4,6,0.8571428571428571,1,0.14285714285714285,1,0.14285714285714285,10,10
酒泉,2012,inv_grant_grantyear,12,9,0.125,0.16666666666666666,0.6666666666666667,0.9999999999999999,8.0,7,8,0.6666666666666666,4,0.3333333333333333,0,0.0,10,10
酒泉,2013,inv_grant_grantyear,14,9,0.13265306122448978,0.21428571428571427,0.7142857142857142,0.9999999999999999,7.538461538461539,4,5,0.35714285714285715,6,0.42857142857142855,3,0.21428571428571427,10,10
酒泉,2014,inv_grant_grantyear,7,7,0.14285714285714285,0.14285714285714285,0.7142857142857142,0.9999999999999998,7.0,6,6,0.8571428571428571,1,0.14285714285714285,0,0.0,10,10
酒泉,2015,inv_grant_grantyear,27,13,0.16049382716049387,0.3333333333333333,0.7037037037037037,0.8888888888888886,6.230769230769229,11,21,0.7777777777777778,2,0.07407407407407407,0,0.0,10,10
酒泉,2016,inv_grant_grantyear,40,24,0.07125000000000001,0.15,0.475,0.65,14.035087719298245,17,21,0.525,15,0.375,0,0.0,10,10
酒泉,2017,inv_grant_grantyear,40,27,0.06750000000000002,0.2,0.39999999999999997,0.5750000000000001,14.814814814814811,18,20,0.5,11,0.275,0,0.0,10,10
酒泉,2018,inv_grant_grantyear,31,20,0.06555671175858481,0.12903225806451613,0.45161290322580644,0.6774193548387096,15.253968253968253,10,13,0.41935483870967744,10,0.3225806451612903,0,0.0,10,10
酒泉,2019,inv_grant_grantyear,15,11,0.1288888888888889,0.26666666666666666,0.6,0.9333333333333333,7.758620689655173,7,7,0.4666666666666667,1,0.06666666666666667,0,0.0,10,10
酒泉,2020,inv_grant_grantyear,14,14,0.07142857142857142,0.07142857142857142,0.3571428571428571,0.7142857142857142,14.0,12,12,0.8571428571428571,0,0.0,0,0.0,10,10
酒泉,2021,inv_grant_grantyear,35,25,0.05959183673469388,0.14285714285714285,0.4285714285714286,0.5714285714285714,16.78082191780822,19,21,0.6,6,0.17142857142857143,1,0.02857142857142857,10,10
酒泉,2022,inv_grant_grantyear,44,29,0.048553719008264454,0.11363636363636363,0.36363636363636365,0.5681818181818181,20.595744680851066,19,29,0.6590909090909091,7,0.1590909090909091,0,0.0,10,10
酒泉,2023,inv_grant_grantyear,86,49,0.05408328826392645,0.16279069767441862,0.3953488372093023,0.5116279069767442,18.49,32,40,0.46511627906976744,34,0.3953488372093023,0,0.0,10,10
重庆,2008,inv_grant_grantyear,513,216,0.05239598888926887,0.21052631578947367,0.3216374269005848,0.4269005847953216,19.085430415548625,157,197,0.3840155945419103,194,0.37816764132553604,202,0.3937621832358674,10,10
重庆,2009,inv_grant_grantyear,817,256,0.0635710850665704,0.2350061199510404,0.357405140758874,0.4553243574051408,15.730422077156925,152,195,0.2386780905752754,284,0.34761321909424725,357,0.4369645042839657,10,10
重庆,2010,inv_grant_grantyear,1003,316,0.06056108841968612,0.226321036889332,0.36789631106679954,0.4675972083748754,16.51225276979893,211,249,0.24825523429710866,407,0.4057826520438684,446,0.44466600199401796,10,10
重庆,2011,inv_grant_grantyear,1785,461,0.05788260402200096,0.2123249299719888,0.4011204481792717,0.5086834733893557,17.276347823257982,300,412,0.230812324929972,780,0.4369747899159664,780,0.4369747899159664,10,10
重庆,2012,inv_grant_grantyear,2440,670,0.04704279763504434,0.19098360655737706,0.360655737704918,0.44959016393442625,21.257239158222472,426,571,0.23401639344262296,1050,0.430327868852459,972,0.3983606557377049,10,10
重庆,2013,inv_grant_grantyear,2503,682,0.039219895773493704,0.17219336795844986,0.33080303635637237,0.40271673991210544,25.497263067074186,374,543,0.21693967239312825,995,0.3975229724330803,919,0.36715940870954855,10,10
重庆,2014,inv_grant_grantyear,2218,644,0.0384203837607053,0.1740306582506763,0.31109107303877365,0.38097385031559966,26.027850378286868,320,449,0.2024346257889991,798,0.35978358881875566,730,0.3291253381424707,10,10
重庆,2015,inv_grant_grantyear,3564,966,0.027916022678461886,0.14225589225589225,0.2749719416386083,0.35016835016835013,35.821721866257555,549,901,0.25280583613916946,1178,0.33052749719416386,1080,0.30303030303030304,10,10
重庆,2016,inv_grant_grantyear,4953,1176,0.020213222543473363,0.11043811831213406,0.24288310115081768,0.3091055925701595,49.47256667506931,648,1334,0.2693317181506158,1423,0.2873006258833031,1273,0.25701594992933574,10,10
重庆,2017,inv_grant_grantyear,5804,1369,0.021095031302825445,0.12232942798070297,0.23552722260509992,0.3152997932460372,47.404527902552154,781,1673,0.288249483115093,1799,0.30995864920744315,1434,0.2470709855272226,10,10
重庆,2018,inv_grant_grantyear,6352,1602,0.013876210273524993,0.09193954659949623,0.20103904282115867,0.26826196473551633,72.0657859954704,894,1884,0.2965994962216625,1675,0.2636964735516373,1320,0.20780856423173805,10,10
重庆,2019,inv_grant_grantyear,6798,1747,0.018334312715584195,0.11076787290379524,0.23168578993821712,0.28258311268020003,54.54254083655933,947,1821,0.2678729037952339,1873,0.2755222124154163,1558,0.22918505442777287,10,10
重庆,2020,inv_grant_grantyear,7341,1744,0.02308555414658164,0.12355264950279253,0.2556872360713799,0.33169867865413427,43.31713216197903,876,1410,0.19207192480588475,2234,0.3043182127775507,1767,0.2407029015120556,10,10
重庆,2021,inv_grant_grantyear,9111,2074,0.018883326568511886,0.09252551860388541,0.25672264295906044,0.3390407200087806,52.95677095726919,1168,1989,0.21830754033585775,2501,0.2745033476018,1812,0.19888047415212382,10,10
重庆,2022,inv_grant_grantyear,11970,2278,0.023849194135436052,0.10342522974101921,0.2794486215538847,0.36173767752715125,41.93013794600974,1218,1882,0.1572263993316625,4248,0.3548872180451128,3010,0.25146198830409355,10,10
重庆,2023,inv_grant_grantyear,13254,2675,0.0161411849121558,0.09159499019164026,0.22815753734721594,0.2975705447412102,61.95332036912034,1303,2036,0.15361400331975253,3831,0.2890448166591218,2816,0.2124641617624868,10,10
金华,2008,inv_grant_grantyear,154,78,0.04469556417608367,0.14285714285714285,0.38311688311688313,0.5259740259740259,22.373584905660373,62,73,0.474025974025974,47,0.3051948051948052,74,0.4805194805194805,10,10
金华,2009,inv_grant_grantyear,263,130,0.0298544145498706,0.12167300380228137,0.30038022813688214,0.42965779467680615,33.49588377723972,100,120,0.45627376425855515,101,0.3840304182509506,100,0.38022813688212925,10,10
金华,2010,inv_grant_grantyear,272,159,0.016706314878892736,0.0625,0.23161764705882354,0.3235294117647059,59.85760517799352,108,138,0.5073529411764706,68,0.25,78,0.2867647058823529,10,10
金华,2011,inv_grant_grantyear,347,196,0.017664792498899587,0.09798270893371758,0.2219020172910663,0.28242074927953886,56.609779031499755,132,163,0.4697406340057637,74,0.2132564841498559,74,0.2132564841498559,10,10
金华,2012,inv_grant_grantyear,452,272,0.01749353903986217,0.11061946902654868,0.19247787610619468,0.252212389380531,57.16396194739786,190,244,0.5398230088495575,87,0.19247787610619468,84,0.18584070796460178,10,10
金华,2013,inv_grant_grantyear,503,247,0.03243758127181247,0.16500994035785288,0.24453280318091453,0.3021868787276342,30.828439137321794,147,223,0.4433399602385686,122,0.24254473161033796,111,0.220675944333996,10,10
金华,2014,inv_grant_grantyear,483,268,0.01710753614615348,0.10766045548654245,0.18840579710144928,0.24016563146997932,58.45377098471562,150,205,0.4244306418219462,86,0.17805383022774326,79,0.16356107660455488,10,10
金华,2015,inv_grant_grantyear,929,413,0.014987700468459781,0.10010764262648009,0.1797631862217438,0.24219590958019377,66.72137611132587,252,409,0.4402583423035522,168,0.18083961248654468,128,0.1377825618945102,10,10
金华,2016,inv_grant_grantyear,1059,483,0.013402812887601308,0.09254013220018886,0.18130311614730876,0.23984891406987724,74.61120351274032,282,398,0.37582625118035884,224,0.21152030217186024,126,0.11898016997167139,10,10
金华,2017,inv_grant_grantyear,1249,586,0.015086528790686676,0.10328262610088071,0.19855884707766214,0.2409927942353883,66.28429997875503,345,529,0.4235388310648519,229,0.1833466773418735,174,0.13931144915932747,10,10
金华,2018,inv_grant_grantyear,1627,684,0.009063781931292357,0.07314074984634296,0.13890596189305468,0.18930547019053473,110.32922102279828,425,767,0.471419791026429,227,0.13952059004302397,160,0.09834050399508297,10,10
金华,2019,inv_grant_grantyear,1824,782,0.009545605378578024,0.05975877192982456,0.16776315789473684,0.21710526315789472,104.7602493859815,532,928,0.5087719298245614,222,0.12171052631578948,145,0.07949561403508772,10,10
金华,2020,inv_grant_grantyear,3804,1199,0.005766523920252188,0.04127234490010515,0.11803364879074658,0.15746582544689802,173.41469728200954,858,2313,0.6080441640378549,466,0.12250262881177708,252,0.06624605678233439,10,10
金华,2021,inv_grant_grantyear,3192,1276,0.007446561265318683,0.06516290726817042,0.13408521303258145,0.17261904761904762,134.29017292281742,833,1479,0.4633458646616541,430,0.13471177944862156,306,0.09586466165413533,10,10
金华,2022,inv_grant_grantyear,2712,1188,0.009307208865220455,0.0715339233038348,0.16187315634218288,0.21460176991150443,107.44359716013675,683,914,0.33702064896755163,397,0.14638643067846607,304,0.11209439528023599,10,10
金华,2023,inv_grant_grantyear,2726,1102,0.01800412214866326,0.11702127659574468,0.21606749816581072,0.2773294203961849,55.54283578742807,579,728,0.26705796038151136,597,0.21900220102714602,404,0.14820249449743214,10,10
金昌,2008,inv_grant_grantyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,0,0,0.0,3,1.0,3,1.0,10,10
金昌,2009,inv_grant_grantyear,15,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,15,1.0,15,1.0,10,10
金昌,2010,inv_grant_grantyear,12,2,0.8472222222222221,0.9166666666666666,1.0,1.0,1.1803278688524592,0,0,0.0,12,1.0,12,1.0,10,10
金昌,2011,inv_grant_grantyear,15,5,0.3688888888888888,0.5333333333333333,1.0,1.0,2.7108433734939763,4,11,0.7333333333333333,4,0.26666666666666666,4,0.26666666666666666,10,10
金昌,2012,inv_grant_grantyear,21,4,0.5510204081632654,0.7142857142857143,1.0,1.0,1.8148148148148147,2,2,0.09523809523809523,19,0.9047619047619048,15,0.7142857142857143,10,10
金昌,2013,inv_grant_grantyear,21,4,0.7414965986394558,0.8571428571428571,1.0,1.0,1.348623853211009,2,2,0.09523809523809523,19,0.9047619047619048,18,0.8571428571428571,10,10
金昌,2014,inv_grant_grantyear,31,5,0.39854318418314255,0.5161290322580645,1.0,1.0,2.5091383812010446,2,17,0.5483870967741935,14,0.45161290322580644,11,0.3548387096774194,10,10
金昌,2015,inv_grant_grantyear,41,6,0.6597263533610944,0.8048780487804879,0.9756097560975611,1.0,1.5157799819657354,3,3,0.07317073170731707,38,0.926829268292683,1,0.024390243902439025,10,10
金昌,2016,inv_grant_grantyear,56,7,0.7098214285714288,0.8392857142857143,0.9642857142857144,1.0000000000000002,1.4088050314465403,4,4,0.07142857142857142,49,0.875,0,0.0,10,10
金昌,2017,inv_grant_grantyear,56,8,0.7378826530612245,0.8571428571428571,0.9464285714285715,0.9999999999999999,1.355229040622299,4,4,0.07142857142857142,51,0.9107142857142857,0,0.0,10,10
金昌,2018,inv_grant_grantyear,60,5,0.8127777777777778,0.9,1.0,1.0,1.2303485987696514,1,1,0.016666666666666666,59,0.9833333333333333,0,0.0,10,10
金昌,2019,inv_grant_grantyear,44,4,0.8698347107438015,0.9318181818181818,0.9999999999999999,0.9999999999999999,1.1496437054631832,1,1,0.022727272727272728,43,0.9772727272727273,0,0.0,10,10
金昌,2020,inv_grant_grantyear,37,6,0.7516435354273192,0.8648648648648649,0.9729729729729728,0.9999999999999998,1.3304178814382897,4,4,0.10810810810810811,33,0.8918918918918919,0,0.0,10,10
金昌,2021,inv_grant_grantyear,42,6,0.5986394557823128,0.7619047619047619,0.9761904761904763,1.0,1.6704545454545459,4,9,0.21428571428571427,33,0.7857142857142857,0,0.0,10,10
金昌,2022,inv_grant_grantyear,52,9,0.6013313609467456,0.7692307692307693,0.9230769230769232,1.0,1.6629766297662978,4,5,0.09615384615384616,46,0.8846153846153846,0,0.0,10,10
金昌,2023,inv_grant_grantyear,115,20,0.4114177693761817,0.6260869565217392,0.8521739130434782,0.9130434782608696,2.4306193714390725,12,25,0.21739130434782608,86,0.7478260869565218,0,0.0,10,10
钦州,2008,inv_grant_grantyear,5,4,0.28,0.4,1.0,1.0,3.571428571428571,4,5,1.0,0,0.0,5,1.0,10,10
钦州,2009,inv_grant_grantyear,5,5,0.20000000000000004,0.2,1.0,1.0,4.999999999999999,4,4,0.8,1,0.2,5,1.0,10,10
钦州,2010,inv_grant_grantyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,2,0.6666666666666666,10,10
钦州,2011,inv_grant_grantyear,6,5,0.22222222222222227,0.3333333333333333,0.9999999999999999,0.9999999999999999,4.499999999999999,4,5,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,10,10
钦州,2012,inv_grant_grantyear,10,7,0.22000000000000008,0.4,0.7999999999999999,0.9999999999999999,4.545454545454544,6,6,0.6,4,0.4,0,0.0,10,10
钦州,2013,inv_grant_grantyear,42,28,0.055555555555555566,0.14285714285714285,0.40476190476190477,0.5714285714285714,17.999999999999996,21,34,0.8095238095238095,5,0.11904761904761904,4,0.09523809523809523,10,10
钦州,2014,inv_grant_grantyear,59,34,0.08819304797471993,0.2542372881355932,0.47457627118644063,0.5932203389830507,11.338762214983712,24,28,0.4745762711864407,4,0.06779661016949153,4,0.06779661016949153,10,10
钦州,2015,inv_grant_grantyear,113,57,0.04863340903751272,0.1415929203539823,0.3893805309734513,0.5221238938053098,20.56199677938809,41,54,0.4778761061946903,36,0.3185840707964602,1,0.008849557522123894,10,10
钦州,2016,inv_grant_grantyear,117,63,0.0333844692819052,0.1111111111111111,0.2905982905982906,0.41880341880341887,29.954048140043746,30,45,0.38461538461538464,35,0.29914529914529914,2,0.017094017094017096,10,10
钦州,2017,inv_grant_grantyear,110,58,0.04181818181818182,0.13636363636363635,0.35454545454545455,0.5,23.91304347826087,29,50,0.45454545454545453,28,0.2545454545454545,2,0.01818181818181818,10,10
钦州,2018,inv_grant_grantyear,95,44,0.14703601108033232,0.3684210526315789,0.4947368421052631,0.5999999999999999,6.8010550113036965,20,31,0.3263157894736842,41,0.43157894736842106,5,0.05263157894736842,10,10
钦州,2019,inv_grant_grantyear,71,27,0.3255306486808172,0.5633802816901409,0.6760563380281689,0.7605633802816901,3.0719073735527127,14,16,0.22535211267605634,43,0.6056338028169014,1,0.014084507042253521,10,10
钦州,2020,inv_grant_grantyear,63,32,0.1398337112622827,0.3492063492063492,0.5396825396825397,0.6507936507936507,7.151351351351352,24,27,0.42857142857142855,25,0.3968253968253968,0,0.0,10,10
钦州,2021,inv_grant_grantyear,130,48,0.21644970414201184,0.4461538461538462,0.6384615384615385,0.7076923076923076,4.620010934937124,34,37,0.2846153846153846,78,0.6,1,0.007692307692307693,10,10
钦州,2022,inv_grant_grantyear,151,55,0.183193719573703,0.4105960264900662,0.6092715231788078,0.7019867549668873,5.458702418003349,39,49,0.32450331125827814,88,0.5827814569536424,0,0.0,10,10
钦州,2023,inv_grant_grantyear,158,58,0.10447043742989903,0.22151898734177214,0.5443037974683544,0.6518987341772151,9.572085889570554,33,46,0.2911392405063291,88,0.5569620253164557,1,0.006329113924050633,10,10
铁岭,2008,inv_grant_grantyear,20,20,0.05000000000000002,0.05,0.25,0.5,19.999999999999993,18,18,0.9,0,0.0,2,0.1,10,10
铁岭,2009,inv_grant_grantyear,36,28,0.04320987654320989,0.08333333333333333,0.33333333333333337,0.5,23.142857142857135,24,32,0.8888888888888888,0,0.0,14,0.3888888888888889,10,10
铁岭,2010,inv_grant_grantyear,49,34,0.03706788837984173,0.08163265306122448,0.2857142857142857,0.4897959183673469,26.977528089887645,28,37,0.7551020408163265,7,0.14285714285714285,18,0.3673469387755102,10,10
铁岭,2011,inv_grant_grantyear,44,33,0.035123966942148754,0.06818181818181818,0.25,0.4772727272727273,28.470588235294123,27,34,0.7727272727272727,5,0.11363636363636363,5,0.11363636363636363,10,10
铁岭,2012,inv_grant_grantyear,53,43,0.026699893200427195,0.05660377358490566,0.20754716981132074,0.37735849056603776,37.45333333333334,33,39,0.7358490566037735,2,0.03773584905660377,2,0.03773584905660377,10,10
铁岭,2013,inv_grant_grantyear,38,33,0.03462603878116343,0.07894736842105263,0.2631578947368421,0.39473684210526305,28.880000000000003,25,27,0.7105263157894737,2,0.05263157894736842,1,0.02631578947368421,10,10
