年份,省份,城市,省份代码,城市代码,city_apply,city_grant,city_invgrant,I,城市发明专利授权量变化,城市专利申请量变化,城市专利授权量变化,listed_apply,listed_grant,listed_invgrant,n_listed_firms,nonlisted_apply_proxy,listed_share_apply,nonlisted_share_apply_proxy,bad_negative_nonlisted_apply,nonlisted_grant_proxy,listed_share_grant,nonlisted_share_grant_proxy,bad_negative_nonlisted_grant,nonlisted_invgrant_proxy,listed_share_invgrant,nonlisted_share_invgrant_proxy,bad_negative_nonlisted_invgrant
2015,内蒙古自治区,通辽市,150000,150500,557,415,50,,0.35135135,0.51358694,0.41638225,1.0,1.0,0.0,1.0,556.0,0.0017953321364452424,0.9982046678635548,False,414.0,0.0024096385542168677,0.9975903614457832,False,50.0,0.0,1.0,False
2016,内蒙古自治区,通辽市,150000,150500,454,365,35,,-0.3,-0.18491921,-0.12048193,6.0,4.0,0.0,1.0,448.0,0.013215859030837005,0.986784140969163,False,361.0,0.010958904109589041,0.989041095890411,False,35.0,0.0,1.0,False
2017,内蒙古自治区,通辽市,150000,150500,535,332,33,,-0.057142857,0.17841409,-0.090410955,7.0,3.0,0.0,1.0,528.0,0.013084112149532711,0.9869158878504672,False,329.0,0.009036144578313253,0.9909638554216867,False,33.0,0.0,1.0,False
2018,内蒙古自治区,通辽市,150000,150500,717,418,40,,0.21212122,0.34018692,0.25903615,15.0,13.0,1.0,1.0,702.0,0.02092050209205021,0.9790794979079498,False,405.0,0.03110047846889952,0.9688995215311005,False,39.0,0.025,0.975,False
2019,内蒙古自治区,通辽市,150000,150500,1053,516,40,,0.0,0.46861926,0.23444976,37.0,6.0,0.0,1.0,1016.0,0.03513770180436847,0.9648622981956315,False,510.0,0.011627906976744186,0.9883720930232558,False,40.0,0.0,1.0,False
2020,内蒙古自治区,通辽市,150000,150500,1478,919,48,,0.2,0.40360874,0.78100777,92.0,78.0,3.0,1.0,1386.0,0.06224627875507442,0.9377537212449256,False,841.0,0.08487486398258977,0.9151251360174102,False,45.0,0.0625,0.9375,False
2021,内蒙古自治区,通辽市,150000,150500,1450,1219,100,,1.0833334,-0.01894452,0.3264418,51.0,52.0,6.0,1.0,1399.0,0.03517241379310345,0.9648275862068966,False,1167.0,0.04265791632485644,0.9573420836751435,False,94.0,0.06,0.94,False
2022,内蒙古自治区,通辽市,150000,150500,1289,1190,106,,0.06,-0.11103448,-0.023789993,244.0,112.0,13.0,1.0,1045.0,0.18929402637703646,0.8107059736229635,False,1078.0,0.09411764705882353,0.9058823529411765,False,93.0,0.12264150943396226,0.8773584905660378,False
2023,内蒙古自治区,通辽市,150000,150500,1433,1032,135,,0.2735849,0.111714505,-0.13277312,221.0,109.0,13.0,1.0,1212.0,0.15422191207257502,0.845778087927425,False,923.0,0.10562015503875968,0.8943798449612403,False,122.0,0.0962962962962963,0.9037037037037037,False
2024,内蒙古自治区,通辽市,150000,150500,924,1159,140,,0.037037037,-0.3551989,0.123062015,141.0,116.0,21.0,1.0,783.0,0.1525974025974026,0.8474025974025974,False,1043.0,0.1000862812769629,0.899913718723037,False,119.0,0.15,0.85,False
2000,内蒙古自治区,鄂尔多斯市,150000,150600,43,43,2,,,,,0.0,0.0,0.0,4.0,43.0,0.0,1.0,False,43.0,0.0,1.0,False,2.0,0.0,1.0,False
2001,内蒙古自治区,鄂尔多斯市,150000,150600,23,26,3,,0.5,-0.4651163,-0.39534885,0.0,2.0,0.0,4.0,23.0,0.0,1.0,False,24.0,0.07692307692307693,0.9230769230769231,False,3.0,0.0,1.0,False
2002,内蒙古自治区,鄂尔多斯市,150000,150600,47,27,3,,0.0,1.0434783,0.03846154,3.0,0.0,0.0,4.0,44.0,0.06382978723404255,0.9361702127659575,False,27.0,0.0,1.0,False,3.0,0.0,1.0,False
2003,内蒙古自治区,鄂尔多斯市,150000,150600,59,29,8,,1.6666666,0.25531915,0.074074075,7.0,2.0,0.0,4.0,52.0,0.11864406779661017,0.8813559322033898,False,27.0,0.06896551724137931,0.9310344827586207,False,8.0,0.0,1.0,False
2004,内蒙古自治区,鄂尔多斯市,150000,150600,48,40,7,,-0.125,-0.18644068,0.37931034,6.0,4.0,1.0,4.0,42.0,0.125,0.875,False,36.0,0.1,0.9,False,6.0,0.14285714285714285,0.8571428571428571,False
2005,内蒙古自治区,鄂尔多斯市,150000,150600,42,34,1,,-0.85714287,-0.125,-0.15,7.0,5.0,0.0,4.0,35.0,0.16666666666666666,0.8333333333333334,False,29.0,0.14705882352941177,0.8529411764705882,False,1.0,0.0,1.0,False
2006,内蒙古自治区,鄂尔多斯市,150000,150600,88,43,8,,7.0,1.0952381,0.2647059,4.0,5.0,2.0,4.0,84.0,0.045454545454545456,0.9545454545454546,False,38.0,0.11627906976744186,0.8837209302325582,False,6.0,0.25,0.75,False
2007,内蒙古自治区,鄂尔多斯市,150000,150600,82,76,3,,-0.625,-0.06818182,0.76744187,4.0,1.0,1.0,4.0,78.0,0.04878048780487805,0.9512195121951219,False,75.0,0.013157894736842105,0.9868421052631579,False,2.0,0.3333333333333333,0.6666666666666666,False
2008,内蒙古自治区,鄂尔多斯市,150000,150600,131,69,6,,1.0,0.597561,-0.09210526,6.0,0.0,0.0,4.0,125.0,0.04580152671755725,0.9541984732824428,False,69.0,0.0,1.0,False,6.0,0.0,1.0,False
2009,内蒙古自治区,鄂尔多斯市,150000,150600,213,111,14,,1.3333334,0.6259542,0.6086956,9.0,0.0,0.0,4.0,204.0,0.04225352112676056,0.9577464788732394,False,111.0,0.0,1.0,False,14.0,0.0,1.0,False
2010,内蒙古自治区,鄂尔多斯市,150000,150600,243,250,12,,-0.14285715,0.14084508,1.2522522,0.0,7.0,1.0,4.0,243.0,0.0,1.0,False,243.0,0.028,0.972,False,11.0,0.08333333333333333,0.9166666666666666,False
2011,内蒙古自治区,鄂尔多斯市,150000,150600,217,215,15,,0.25,-0.10699589,-0.14,6.0,1.0,1.0,4.0,211.0,0.027649769585253458,0.9723502304147466,False,214.0,0.004651162790697674,0.9953488372093023,False,14.0,0.06666666666666667,0.9333333333333333,False
2012,内蒙古自治区,鄂尔多斯市,150000,150600,308,196,19,,0.26666668,0.41935483,-0.0883721,17.0,11.0,1.0,4.0,291.0,0.05519480519480519,0.9448051948051948,False,185.0,0.05612244897959184,0.9438775510204082,False,18.0,0.05263157894736842,0.9473684210526315,False
2013,内蒙古自治区,鄂尔多斯市,150000,150600,733,593,30,,0.57894737,1.3798702,2.0255103,39.0,19.0,0.0,4.0,694.0,0.05320600272851296,0.946793997271487,False,574.0,0.03204047217537943,0.9679595278246206,False,30.0,0.0,1.0,False
2014,内蒙古自治区,鄂尔多斯市,150000,150600,460,417,28,,-0.06666667,-0.372442,-0.29679596,18.0,9.0,2.0,4.0,442.0,0.0391304347826087,0.9608695652173913,False,408.0,0.02158273381294964,0.9784172661870504,False,26.0,0.07142857142857142,0.9285714285714286,False
2015,内蒙古自治区,鄂尔多斯市,150000,150600,687,533,47,,0.6785714,0.49347827,0.27817747,52.0,40.0,5.0,4.0,635.0,0.07569141193595343,0.9243085880640466,False,493.0,0.075046904315197,0.924953095684803,False,42.0,0.10638297872340426,0.8936170212765957,False
2016,内蒙古自治区,鄂尔多斯市,150000,150600,1270,868,71,,0.5106383,0.8486172,0.6285178,58.0,28.0,0.0,4.0,1212.0,0.04566929133858268,0.9543307086614173,False,840.0,0.03225806451612903,0.967741935483871,False,71.0,0.0,1.0,False
2017,内蒙古自治区,鄂尔多斯市,150000,150600,1468,856,84,,0.18309858,0.15590551,-0.013824885,215.0,89.0,5.0,4.0,1253.0,0.14645776566757493,0.853542234332425,False,767.0,0.10397196261682243,0.8960280373831776,False,79.0,0.05952380952380952,0.9404761904761905,False
2018,内蒙古自治区,鄂尔多斯市,150000,150600,1762,1396,81,,-0.035714287,0.20027249,0.63084114,292.0,222.0,8.0,4.0,1470.0,0.16572077185017026,0.8342792281498297,False,1174.0,0.15902578796561603,0.8409742120343839,False,73.0,0.09876543209876543,0.9012345679012346,False
2019,内蒙古自治区,鄂尔多斯市,150000,150600,2537,1460,86,,0.061728396,0.4398411,0.045845274,301.0,199.0,9.0,4.0,2236.0,0.11864406779661017,0.8813559322033898,False,1261.0,0.1363013698630137,0.8636986301369863,False,77.0,0.10465116279069768,0.8953488372093024,False
2020,内蒙古自治区,鄂尔多斯市,150000,150600,3643,2579,111,,0.29069766,0.43594798,0.76643836,281.0,330.0,9.0,4.0,3362.0,0.0771342300301949,0.9228657699698051,False,2249.0,0.12795657231485072,0.8720434276851493,False,102.0,0.08108108108108109,0.918918918918919,False
2021,内蒙古自治区,鄂尔多斯市,150000,150600,4050,3715,137,,0.23423423,0.111721106,0.4404808,358.0,299.0,7.0,4.0,3692.0,0.08839506172839506,0.9116049382716049,False,3416.0,0.08048452220726783,0.9195154777927321,False,130.0,0.051094890510948905,0.948905109489051,False
2022,内蒙古自治区,鄂尔多斯市,150000,150600,4508,3995,247,,0.8029197,0.11308642,0.07537012,361.0,279.0,25.0,4.0,4147.0,0.0800798580301686,0.9199201419698314,False,3716.0,0.06983729662077597,0.930162703379224,False,222.0,0.10121457489878542,0.8987854251012146,False
2023,内蒙古自治区,鄂尔多斯市,150000,150600,5694,3822,444,,0.7975708,0.26308784,-0.04330413,362.0,277.0,48.0,4.0,5332.0,0.06357569371268001,0.93642430628732,False,3545.0,0.07247514390371533,0.9275248560962847,False,396.0,0.10810810810810811,0.8918918918918919,False
2024,内蒙古自治区,鄂尔多斯市,150000,150600,3966,4416,570,,0.2837838,-0.30347735,0.15541601,136.0,185.0,58.0,3.0,3830.0,0.03429147755925366,0.9657085224407463,False,4231.0,0.041893115942028984,0.9581068840579711,False,512.0,0.10175438596491228,0.8982456140350877,False
2000,内蒙古自治区,呼伦贝尔市,150000,150700,60,42,2,,,,,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,42.0,0.0,1.0,False,2.0,0.0,1.0,False
2001,内蒙古自治区,呼伦贝尔市,150000,150700,25,54,5,,1.5,-0.5833333,0.2857143,0.0,0.0,0.0,0.0,25.0,0.0,1.0,False,54.0,0.0,1.0,False,5.0,0.0,1.0,False
2002,内蒙古自治区,呼伦贝尔市,150000,150700,54,30,3,,-0.4,1.16,-0.44444445,0.0,0.0,0.0,0.0,54.0,0.0,1.0,False,30.0,0.0,1.0,False,3.0,0.0,1.0,False
2003,内蒙古自治区,呼伦贝尔市,150000,150700,64,40,2,,-0.33333334,0.18518518,0.33333334,0.0,0.0,0.0,0.0,64.0,0.0,1.0,False,40.0,0.0,1.0,False,2.0,0.0,1.0,False
2004,内蒙古自治区,呼伦贝尔市,150000,150700,60,41,2,,0.0,-0.0625,0.025,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,41.0,0.0,1.0,False,2.0,0.0,1.0,False
2005,内蒙古自治区,呼伦贝尔市,150000,150700,50,50,6,,2.0,-0.16666667,0.2195122,0.0,0.0,0.0,0.0,50.0,0.0,1.0,False,50.0,0.0,1.0,False,6.0,0.0,1.0,False
2006,内蒙古自治区,呼伦贝尔市,150000,150700,86,47,10,,0.6666667,0.72,-0.06,0.0,0.0,0.0,0.0,86.0,0.0,1.0,False,47.0,0.0,1.0,False,10.0,0.0,1.0,False
2007,内蒙古自治区,呼伦贝尔市,150000,150700,91,76,11,,0.1,0.058139537,0.61702126,0.0,0.0,0.0,0.0,91.0,0.0,1.0,False,76.0,0.0,1.0,False,11.0,0.0,1.0,False
2008,内蒙古自治区,呼伦贝尔市,150000,150700,98,107,8,,-0.27272728,0.07692308,0.40789473,0.0,0.0,0.0,0.0,98.0,0.0,1.0,False,107.0,0.0,1.0,False,8.0,0.0,1.0,False
2009,内蒙古自治区,呼伦贝尔市,150000,150700,144,71,3,,-0.625,0.46938777,-0.3364486,0.0,0.0,0.0,0.0,144.0,0.0,1.0,False,71.0,0.0,1.0,False,3.0,0.0,1.0,False
2010,内蒙古自治区,呼伦贝尔市,150000,150700,116,123,12,,3.0,-0.19444445,0.73239434,0.0,0.0,0.0,0.0,116.0,0.0,1.0,False,123.0,0.0,1.0,False,12.0,0.0,1.0,False
2011,内蒙古自治区,呼伦贝尔市,150000,150700,124,125,10,,-0.16666667,0.06896552,0.016260162,0.0,0.0,0.0,0.0,124.0,0.0,1.0,False,125.0,0.0,1.0,False,10.0,0.0,1.0,False
2012,内蒙古自治区,呼伦贝尔市,150000,150700,146,83,11,,0.1,0.17741935,-0.336,0.0,0.0,0.0,0.0,146.0,0.0,1.0,False,83.0,0.0,1.0,False,11.0,0.0,1.0,False
2013,内蒙古自治区,呼伦贝尔市,150000,150700,167,131,14,,0.27272728,0.14383562,0.57831323,0.0,0.0,0.0,0.0,167.0,0.0,1.0,False,131.0,0.0,1.0,False,14.0,0.0,1.0,False
2014,内蒙古自治区,呼伦贝尔市,150000,150700,227,177,19,,0.35714287,0.35928145,0.35114503,0.0,0.0,0.0,0.0,227.0,0.0,1.0,False,177.0,0.0,1.0,False,19.0,0.0,1.0,False
2015,内蒙古自治区,呼伦贝尔市,150000,150700,293,206,19,,0.0,0.2907489,0.16384181,0.0,0.0,0.0,0.0,293.0,0.0,1.0,False,206.0,0.0,1.0,False,19.0,0.0,1.0,False
2016,内蒙古自治区,呼伦贝尔市,150000,150700,415,293,32,,0.68421054,0.41638225,0.4223301,0.0,0.0,0.0,0.0,415.0,0.0,1.0,False,293.0,0.0,1.0,False,32.0,0.0,1.0,False
2017,内蒙古自治区,呼伦贝尔市,150000,150700,548,320,35,,0.09375,0.32048193,0.092150174,0.0,0.0,0.0,0.0,548.0,0.0,1.0,False,320.0,0.0,1.0,False,35.0,0.0,1.0,False
2018,内蒙古自治区,呼伦贝尔市,150000,150700,559,465,41,,0.17142858,0.020072993,0.453125,0.0,0.0,0.0,0.0,559.0,0.0,1.0,False,465.0,0.0,1.0,False,41.0,0.0,1.0,False
2019,内蒙古自治区,呼伦贝尔市,150000,150700,977,471,31,,-0.24390244,0.7477639,0.012903226,0.0,0.0,0.0,0.0,977.0,0.0,1.0,False,471.0,0.0,1.0,False,31.0,0.0,1.0,False
2020,内蒙古自治区,呼伦贝尔市,150000,150700,1306,962,31,,0.0,0.33674514,1.0424628,0.0,0.0,0.0,0.0,1306.0,0.0,1.0,False,962.0,0.0,1.0,False,31.0,0.0,1.0,False
2021,内蒙古自治区,呼伦贝尔市,150000,150700,1671,1315,60,,0.9354839,0.27947932,0.36694387,0.0,0.0,0.0,0.0,1671.0,0.0,1.0,False,1315.0,0.0,1.0,False,60.0,0.0,1.0,False
2022,内蒙古自治区,呼伦贝尔市,150000,150700,1798,1561,83,,0.38333333,0.0760024,0.18707225,0.0,0.0,0.0,0.0,1798.0,0.0,1.0,False,1561.0,0.0,1.0,False,83.0,0.0,1.0,False
2023,内蒙古自治区,呼伦贝尔市,150000,150700,2313,1431,211,,1.5421686,0.28642938,-0.08327995,0.0,0.0,0.0,0.0,2313.0,0.0,1.0,False,1431.0,0.0,1.0,False,211.0,0.0,1.0,False
2024,内蒙古自治区,呼伦贝尔市,150000,150700,1388,1054,159,,-0.24644549,-0.39991352,-0.26345214,0.0,0.0,0.0,0.0,1388.0,0.0,1.0,False,1054.0,0.0,1.0,False,159.0,0.0,1.0,False
2000,内蒙古自治区,巴彦淖尔市,150000,150800,78,37,3,,,,,0.0,0.0,0.0,0.0,78.0,0.0,1.0,False,37.0,0.0,1.0,False,3.0,0.0,1.0,False
2001,内蒙古自治区,巴彦淖尔市,150000,150800,58,63,4,,0.33333334,-0.25641027,0.7027027,0.0,0.0,0.0,0.0,58.0,0.0,1.0,False,63.0,0.0,1.0,False,4.0,0.0,1.0,False
2002,内蒙古自治区,巴彦淖尔市,150000,150800,56,48,3,,-0.25,-0.03448276,-0.23809524,0.0,0.0,0.0,0.0,56.0,0.0,1.0,False,48.0,0.0,1.0,False,3.0,0.0,1.0,False
2003,内蒙古自治区,巴彦淖尔市,150000,150800,63,54,7,,1.3333334,0.125,0.125,0.0,0.0,0.0,0.0,63.0,0.0,1.0,False,54.0,0.0,1.0,False,7.0,0.0,1.0,False
2004,内蒙古自治区,巴彦淖尔市,150000,150800,52,50,3,,-0.5714286,-0.17460318,-0.074074075,0.0,0.0,0.0,0.0,52.0,0.0,1.0,False,50.0,0.0,1.0,False,3.0,0.0,1.0,False
2005,内蒙古自治区,巴彦淖尔市,150000,150800,62,39,5,,0.6666667,0.1923077,-0.22,0.0,0.0,0.0,0.0,62.0,0.0,1.0,False,39.0,0.0,1.0,False,5.0,0.0,1.0,False
2006,内蒙古自治区,巴彦淖尔市,150000,150800,58,59,2,,-0.6,-0.06451613,0.51282054,0.0,0.0,0.0,0.0,58.0,0.0,1.0,False,59.0,0.0,1.0,False,2.0,0.0,1.0,False
2007,内蒙古自治区,巴彦淖尔市,150000,150800,55,53,3,,0.5,-0.05172414,-0.10169491,0.0,0.0,0.0,0.0,55.0,0.0,1.0,False,53.0,0.0,1.0,False,3.0,0.0,1.0,False
2008,内蒙古自治区,巴彦淖尔市,150000,150800,60,51,2,,-0.33333334,0.09090909,-0.03773585,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,51.0,0.0,1.0,False,2.0,0.0,1.0,False
2009,内蒙古自治区,巴彦淖尔市,150000,150800,85,71,6,,2.0,0.41666666,0.39215687,0.0,0.0,0.0,0.0,85.0,0.0,1.0,False,71.0,0.0,1.0,False,6.0,0.0,1.0,False
2010,内蒙古自治区,巴彦淖尔市,150000,150800,99,66,3,,-0.5,0.16470589,-0.07042254,0.0,0.0,0.0,0.0,99.0,0.0,1.0,False,66.0,0.0,1.0,False,3.0,0.0,1.0,False
2011,内蒙古自治区,巴彦淖尔市,150000,150800,94,77,6,,1.0,-0.05050505,0.16666667,0.0,0.0,0.0,0.0,94.0,0.0,1.0,False,77.0,0.0,1.0,False,6.0,0.0,1.0,False
2012,内蒙古自治区,巴彦淖尔市,150000,150800,119,93,12,,1.0,0.26595744,0.20779221,0.0,0.0,0.0,0.0,119.0,0.0,1.0,False,93.0,0.0,1.0,False,12.0,0.0,1.0,False
2013,内蒙古自治区,巴彦淖尔市,150000,150800,154,124,16,,0.33333334,0.29411766,0.33333334,0.0,0.0,0.0,0.0,154.0,0.0,1.0,False,124.0,0.0,1.0,False,16.0,0.0,1.0,False
2014,内蒙古自治区,巴彦淖尔市,150000,150800,202,156,21,,0.3125,0.3116883,0.2580645,0.0,0.0,0.0,0.0,202.0,0.0,1.0,False,156.0,0.0,1.0,False,21.0,0.0,1.0,False
2015,内蒙古自治区,巴彦淖尔市,150000,150800,266,186,17,,-0.1904762,0.31683168,0.1923077,0.0,0.0,0.0,0.0,266.0,0.0,1.0,False,186.0,0.0,1.0,False,17.0,0.0,1.0,False
2016,内蒙古自治区,巴彦淖尔市,150000,150800,354,169,23,,0.3529412,0.33082706,-0.09139785,0.0,0.0,0.0,0.0,354.0,0.0,1.0,False,169.0,0.0,1.0,False,23.0,0.0,1.0,False
2017,内蒙古自治区,巴彦淖尔市,150000,150800,550,284,26,,0.13043478,0.5536723,0.6804734,0.0,0.0,0.0,0.0,550.0,0.0,1.0,False,284.0,0.0,1.0,False,26.0,0.0,1.0,False
2018,内蒙古自治区,巴彦淖尔市,150000,150800,627,570,32,,0.23076923,0.14,1.0070423,0.0,0.0,0.0,0.0,627.0,0.0,1.0,False,570.0,0.0,1.0,False,32.0,0.0,1.0,False
2019,内蒙古自治区,巴彦淖尔市,150000,150800,780,500,20,,-0.375,0.24401914,-0.12280702,0.0,0.0,0.0,0.0,780.0,0.0,1.0,False,500.0,0.0,1.0,False,20.0,0.0,1.0,False
2020,内蒙古自治区,巴彦淖尔市,150000,150800,1064,899,53,,1.65,0.36410257,0.798,0.0,0.0,0.0,0.0,1064.0,0.0,1.0,False,899.0,0.0,1.0,False,53.0,0.0,1.0,False
2021,内蒙古自治区,巴彦淖尔市,150000,150800,1104,1037,48,,-0.094339624,0.037593983,0.1535039,107.0,54.0,1.0,1.0,997.0,0.09692028985507246,0.9030797101449275,False,983.0,0.052073288331726135,0.9479267116682739,False,47.0,0.020833333333333332,0.9791666666666666,False
2022,内蒙古自治区,巴彦淖尔市,150000,150800,1160,1210,44,,-0.083333336,0.050724637,0.16682738,99.0,79.0,6.0,1.0,1061.0,0.0853448275862069,0.9146551724137931,False,1131.0,0.0652892561983471,0.9347107438016529,False,38.0,0.13636363636363635,0.8636363636363636,False
2023,内蒙古自治区,巴彦淖尔市,150000,150800,1243,890,68,,0.54545456,0.071551725,-0.2644628,107.0,74.0,4.0,1.0,1136.0,0.08608205953338696,0.913917940466613,False,816.0,0.08314606741573034,0.9168539325842696,False,64.0,0.058823529411764705,0.9411764705882353,False
2024,内蒙古自治区,巴彦淖尔市,150000,150800,791,1138,78,,0.14705883,-0.36363637,0.27865168,84.0,115.0,10.0,1.0,707.0,0.10619469026548672,0.8938053097345132,False,1023.0,0.10105448154657294,0.8989455184534271,False,68.0,0.1282051282051282,0.8717948717948718,False
2000,内蒙古自治区,乌兰察布市,150000,150900,12,28,1,,,,,0.0,0.0,0.0,0.0,12.0,0.0,1.0,False,28.0,0.0,1.0,False,1.0,0.0,1.0,False
2001,内蒙古自治区,乌兰察布市,150000,150900,18,4,0,,-1.0,0.5,-0.85714287,0.0,0.0,0.0,0.0,18.0,0.0,1.0,False,4.0,0.0,1.0,False,0.0,,,False
2002,内蒙古自治区,乌兰察布市,150000,150900,16,18,0,,,-0.11111111,3.5,0.0,0.0,0.0,0.0,16.0,0.0,1.0,False,18.0,0.0,1.0,False,0.0,,,False
2003,内蒙古自治区,乌兰察布市,150000,150900,13,15,2,,,-0.1875,-0.16666667,0.0,0.0,0.0,0.0,13.0,0.0,1.0,False,15.0,0.0,1.0,False,2.0,0.0,1.0,False
2004,内蒙古自治区,乌兰察布市,150000,150900,20,16,1,,-0.5,0.53846157,0.06666667,0.0,0.0,0.0,0.0,20.0,0.0,1.0,False,16.0,0.0,1.0,False,1.0,0.0,1.0,False
2005,内蒙古自治区,乌兰察布市,150000,150900,37,17,0,,-1.0,0.85,0.0625,0.0,0.0,0.0,0.0,37.0,0.0,1.0,False,17.0,0.0,1.0,False,0.0,,,False
2006,内蒙古自治区,乌兰察布市,150000,150900,12,17,1,,,-0.6756757,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,False,17.0,0.0,1.0,False,1.0,0.0,1.0,False
2007,内蒙古自治区,乌兰察布市,150000,150900,15,15,3,,2.0,0.25,-0.11764706,0.0,0.0,0.0,0.0,15.0,0.0,1.0,False,15.0,0.0,1.0,False,3.0,0.0,1.0,False
2008,内蒙古自治区,乌兰察布市,150000,150900,18,18,2,,-0.33333334,0.2,0.2,0.0,0.0,0.0,0.0,18.0,0.0,1.0,False,18.0,0.0,1.0,False,2.0,0.0,1.0,False
2009,内蒙古自治区,乌兰察布市,150000,150900,26,14,0,,-1.0,0.44444445,-0.22222222,0.0,0.0,0.0,1.0,26.0,0.0,1.0,False,14.0,0.0,1.0,False,0.0,,,False
2010,内蒙古自治区,乌兰察布市,150000,150900,45,22,4,,,0.7307692,0.5714286,0.0,0.0,0.0,1.0,45.0,0.0,1.0,False,22.0,0.0,1.0,False,4.0,0.0,1.0,False
2011,内蒙古自治区,乌兰察布市,150000,150900,107,37,2,,-0.5,1.3777778,0.6818182,2.0,0.0,0.0,1.0,105.0,0.018691588785046728,0.9813084112149533,False,37.0,0.0,1.0,False,2.0,0.0,1.0,False
2012,内蒙古自治区,乌兰察布市,150000,150900,129,48,7,,2.5,0.20560747,0.2972973,0.0,0.0,0.0,1.0,129.0,0.0,1.0,False,48.0,0.0,1.0,False,7.0,0.0,1.0,False
2013,内蒙古自治区,乌兰察布市,150000,150900,85,77,15,,1.1428572,-0.34108528,0.6041667,0.0,1.0,1.0,1.0,85.0,0.0,1.0,False,76.0,0.012987012987012988,0.987012987012987,False,14.0,0.06666666666666667,0.9333333333333333,False
2014,内蒙古自治区,乌兰察布市,150000,150900,87,75,10,,-0.33333334,0.023529412,-0.025974026,0.0,1.0,1.0,1.0,87.0,0.0,1.0,False,74.0,0.013333333333333334,0.9866666666666667,False,9.0,0.1,0.9,False
2015,内蒙古自治区,乌兰察布市,150000,150900,188,163,6,,-0.4,1.1609195,1.1733333,0.0,1.0,1.0,1.0,188.0,0.0,1.0,False,162.0,0.006134969325153374,0.9938650306748467,False,5.0,0.16666666666666666,0.8333333333333334,False
2016,内蒙古自治区,乌兰察布市,150000,150900,251,146,8,,0.33333334,0.33510637,-0.10429448,0.0,0.0,0.0,1.0,251.0,0.0,1.0,False,146.0,0.0,1.0,False,8.0,0.0,1.0,False
2017,内蒙古自治区,乌兰察布市,150000,150900,370,182,14,,0.75,0.4741036,0.24657534,0.0,0.0,0.0,1.0,370.0,0.0,1.0,False,182.0,0.0,1.0,False,14.0,0.0,1.0,False
2018,内蒙古自治区,乌兰察布市,150000,150900,635,422,7,,-0.5,0.7162162,1.3186814,3.0,0.0,0.0,1.0,632.0,0.004724409448818898,0.9952755905511811,False,422.0,0.0,1.0,False,7.0,0.0,1.0,False
